rank,title_id,title,players,percentage
58,10007902,DRAGON BALL: Sparking! ZERO,1627,0.4699
59,230079,The Last of Us™ Part II,1613,0.4659
60,231756,Mortal Kombat 11,1563,0.4514
61,235227,Ghost of Tsushima,1560,0.4506
62,10007588,Stumble Guys,1551,0.448
63,10002363,Crimson Desert,1532,0.4425
64,10009612,Farming Simulator 25,1531,0.4422
65,205342,Warframe,1483,0.4283
66,10015300,WWE 2K26,1480,0.4275
67,10004336,EA SPORTS™ FIFA 23,1436,0.4147
68,10013855,The Blood of Dawnwalker,1432,0.4136
69,10010481,NBA 2K25,1414,0.4084
70,10000896,Genshin Impact,1410,0.4072
71,221694,For Honor,1400,0.4043
72,10013987,Assassin's Creed Black Flag Resynced,1366,0.3945
73,10003923,Ghost of Yōtei,1333,0.385
74,234659,Need for Speed™ Heat,1331,0.3844
75,221852,Destiny 2,1297,0.3746
76,232447,Hogwarts Legacy,1269,0.3665
77,10011830,F1® 25,1220,0.3524
78,10009297,Undisputed,1215,0.3509
79,205366,War Thunder,1213,0.3503
80,221850,DayZ,1209,0.3492
81,233072,Rust Console Edition,1202,0.3472
82,10003151,EA SPORTS™ College Football 25,1200,0.3466
83,10002811,Among Us,1190,0.3437
84,201697,Tom Clancy's Ghost Recon® Wildlands,1172,0.3385
85,233030,EA SPORTS™ UFC® 4,1140,0.3293
86,10006270,TEKKEN 8,1137,0.3284
87,10004473,Resident Evil 4,1073,0.3099
88,234689,It Takes Two  PS4™ & PS5™,1068,0.3085
89,10008740,Asphalt Legends,1062,0.3067
90,10017189,Big Walk,1060,0.3061
91,10008286,ARK: Survival Ascended,1044,0.3015
92,10002684,ASTRO BOT,1017,0.2937
93,10009763,Zenless Zone Zero,1009,0.2914
94,10005176,Monster Hunter Wilds,1003,0.2897
95,10010971,Call of Duty®: Modern Warfare® II,985,0.2845
96,202943,Mortal Kombat X,954,0.2755
97,227770,God of War,935,0.27
98,228857,The Sims™ 4,925,0.2672
99,10006560,007 First Light,922,0.2663
100,10006873,THE FINALS,890,0.257
101,233407,Call of Duty®: Black Ops Cold War,888,0.2565
102,230955,The Elder Scrolls V: Skyrim Special Edition,876,0.253
103,10005673,Phasmophobia,863,0.2493
104,229182,Call of Duty®: Modern Warfare®,862,0.249
105,10002538,FIFA 22,854,0.2467
106,10008972,PGA TOUR 2K25,851,0.2458
107,10012874,NTE: Neverness to Everness,849,0.2452
108,235179,Avatar: Frontiers of Pandora™,848,0.2449
109,232860,PUBG: BATTLEGROUNDS,842,0.2432
110,10006210,Kingdom Come: Deliverance II,840,0.2426
111,229601,Assassin's Creed® Odyssey,826,0.2386
112,205354,UNCHARTED: Legacy of Thieves Collection,811,0.2342
113,232300,Call of Duty®: Black Ops 4,809,0.2337
114,10015533,Resident Evil Requiem,809,0.2337
115,10000459,Riders Republic™,809,0.2337
116,10012851,NHL® 26,800,0.2311
117,227552,ザ クルー2,799,0.2308
118,10011349,REMATCH,796,0.2299
119,10002694,The Last of Us™ Part I,793,0.229
120,10009326,EA SPORTS™ Madden NFL 25,791,0.2285
121,10010877,ELDEN RING NIGHTREIGN,791,0.2285
122,10010058,Mortal Shell II,791,0.2285
123,10007144,Black Myth: Wukong,750,0.2166
124,10003330,"Warhammer 40,000: Space Marine 2",750,0.2166
125,10008019,MARVEL Tōkon: Fighting Souls,743,0.2146
126,201511,Fallout 4,730,0.2108
127,10007460,Baldur's Gate 3,705,0.2036
128,233112,Tom Clancy’s Ghost Recon® Breakpoint,705,0.2036
129,10000819,Borderlands 4,701,0.2025
130,232391,Tom Clancy's The Division® 2,700,0.2022
131,229438,STAR WARS™ Battlefront™ II,697,0.2013
132,10001369,Cuphead,694,0.2004
133,10002357,MY HERO ULTRA RUMBLE,694,0.2004
134,228868,theHunter: Call of the Wild™,685,0.1978
135,10010992,Escape the Backrooms,683,0.1973
136,229018,DAYS GONE,673,0.1944
137,10014425,Hell Let Loose: Vietnam,673,0.1944
138,10010764,Wuthering Waves,670,0.1935
139,10000248,HITMAN World of Assassination,668,0.1929
140,217012,DRAGON BALL XENOVERSE 2,661,0.1909
141,204794,ウィッチャー３　ワイルドハント,655,0.1892
142,216600,No Man's Sky,654,0.1889
143,10016651,Grounded 2,643,0.1857
144,200472,BATMAN™: ARKHAM KNIGHT,634,0.1831
145,228638,The Last of Us™ Remastered,632,0.1825
146,10001615,Street Fighter 6,631,0.1822
147,227115,Call of Duty®: WWII,625,0.1805
148,10003386,Rise of the Ronin™,617,0.1782
149,10010198,Arma Reforger,611,0.1765
150,10001269,Need for Speed™ Unbound,594,0.1716
151,10014058,Delta Force,592,0.171
152,10000237,Assassin's Creed Valhalla,583,0.1684
153,231761,Diablo® IV,583,0.1684
154,201129,Dying Light,574,0.1658
155,10000177,Sackboy: A Big Adventure,573,0.1655
156,10015961,FINAL FANTASY RESONANCE,570,0.1646
157,10017367,NHL® 27,569,0.1643
158,212870,NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,568,0.164
159,231769,Metro Exodus,567,0.1638
160,10005051,Hell is Us,562,0.1623
161,10019078,No More Room in Hell 2,562,0.1623
162,200520,Bloodborne™,560,0.1617
163,10007638,DRAGONBALL GEKISHIN SQUADRA,552,0.1594
164,10001988,The Outlast Trials,551,0.1591
165,221727,Horizon Zero Dawn™,549,0.1586
166,216759,WATCH_DOGS® 2,544,0.1571
167,10003552,Grand Theft Auto: San Andreas – The Definitive Edition,538,0.1554
168,10009029,STAR WARS Zero Company™,533,0.1539
169,10000161,CarX Drift Racing Online,527,0.1522
170,227447,NARUTO TO BORUTO: SHINOBI STRIKER,525,0.1516
171,227139,Human Fall Flat,523,0.1511
172,235235,Resident Evil Village,523,0.1511
173,10014720,The Seven Deadly Sins: Origin,520,0.1502
174,228720,Fishing Planet,515,0.1487
175,10009909,Assassin’s Creed Shadows,514,0.1485
176,10003362,Chained Echoes,514,0.1485
177,10008048,Grounded PS4® & PS5®,514,0.1485
178,10013884,Halo: Campaign Evolved,506,0.1461
179,10005275,Honkai: Star Rail,502,0.145
180,10002100,FINAL FANTASY XVI,498,0.1438
181,233961,FAR CRY®6,490,0.1415
182,227649,Crash Bandicoot N. Sane Trilogy,485,0.1401
183,10010458,Vampire Survivors,478,0.1381
184,232654,Hollow Knight,472,0.1363
185,10011213,MLB® The Show™ 25,469,0.1355
186,10010684,WWE 2K25,469,0.1355
187,10008755,SONIC X SHADOW GENERATIONS,450,0.13
188,10008537,LEGO® Batman™: Legacy of the Dark Knight,449,0.1297
189,10000899,Overcooked! All You Can Eat,449,0.1297
190,232248,Fallout 76,446,0.1288
191,224802,ARK: Survival Evolved,444,0.1282
192,223086,Need for Speed™ Payback,443,0.1279
193,229500,RESIDENT EVIL 2,443,0.1279
194,10005318,The First Descendant,443,0.1279
195,10001481,Yu-Gi-Oh! MASTER DUEL,438,0.1265
196,221732,Injustice 2,437,0.1262
197,232796,World of Warships: Legends,435,0.1256
198,221692,Far Cry® 5,426,0.123
199,234568,FIFA 20,420,0.1213
200,10004744,NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS,418,0.1207
201,205353,Uncharted™: The Nathan Drake Collection,418,0.1207
202,10002651,Disney Speedstorm,416,0.1201
203,10003123,Goat Simulator 3,414,0.1196
204,205080,Terraria – PlayStation®4 Edition,413,0.1193
205,231416,The Forest,413,0.1193
206,232043,Stick Fight: The Game,411,0.1187
207,217611,3on3 Freestyle,410,0.1184
208,10000928,MX vs ATV Legends,408,0.1178
209,233410,Crash™ Team Racing Nitro-Fueled,401,0.1158
210,227061,A Way Out,397,0.1147
211,10009075,METAL GEAR SOLID: MASTER COLLECTION Vol.2,394,0.1138
212,10001771,Farming Simulator 22,392,0.1132
213,10008651,MLB® The Show™ 24,391,0.1129
214,10011142,Where Winds Meet (F2P),390,0.1126
215,216064,Batman: Return to Arkham,385,0.1112
216,10005529,SILENT HILL 2,385,0.1112
217,10000278,FIFA 21,379,0.1095
218,10003999,FINAL FANTASY VII REBIRTH,374,0.108
219,10009245,SMITE 2,367,0.106
220,10005323,Star Wars Outlaws,366,0.1057
221,10005449,Split Fiction,361,0.1043
222,227229,Stardew Valley,358,0.1034
223,221824,Battlefield™ 1,356,0.1028
224,225697,KINGDOM HEARTS - HD 1.5+2.5 ReMIX -,356,0.1028
225,10011588,My First Gran Turismo,355,0.1025
226,221672,Call of Duty®: Infinite Warfare,348,0.1005
227,203427,Plants vs Zombies GW2,346,0.0999
228,10004865,Assassin's Creed® Mirage,344,0.0994
229,203902,Rayman Legends,342,0.0988
230,10007978,WWE 2K24,342,0.0988
231,228726,DRAGON BALL FighterZ,341,0.0985
232,10000349,eFootball PES 2021 SEASON UPDATE,338,0.0976
233,10009205,Arknights: Endfield,337,0.0973
234,234762,Chivalry 2,337,0.0973
235,231776,FIFA 19,337,0.0973
236,227137,FIFA 18,334,0.0965
237,234902,Assetto Corsa Competizione,332,0.0959
238,234959,SnowRunner,332,0.0959
239,10006239,Madden NFL 24,329,0.095
240,10010334,Balatro,327,0.0944
241,10014519,Football Manager 26 Console,327,0.0944
242,10008585,NEW MONOPOLY®,327,0.0944
243,228618,God of War® III Remastered,324,0.0936
244,10005908,Hollow Knight: Silksong,319,0.0921
245,227410,Kingdom Come: Deliverance,317,0.0916
246,10011463,Microsoft Flight Simulator 2024,315,0.091
247,10008884,Sea of Thieves,315,0.091
248,222022,TEKKEN™7,312,0.0901
249,204584,The Binding of Isaac: Rebirth,311,0.0898
250,227147,Insurgency: Sandstorm [PS4 & PS5],309,0.0892
251,202493,LEGO® Marvel™ Super Heroes,307,0.0887
252,10005114,STAR WARS Jedi: Survivor™,307,0.0887
253,10008503,Clair Obscur: Expedition 33,305,0.0881
254,202494,LEGO® MARVEL's Avengers,304,0.0878
255,233202,Maneater,303,0.0875
256,10003464,Maximum Football,302,0.0872
257,222727,Detroit: Become Human™,301,0.0869
258,10005844,Dragon's Dogma 2,301,0.0869
259,10000663,POLICE SIMULATOR: PATROL OFFICERS,300,0.0866
260,10002719,The Texas Chain Saw Massacre,300,0.0866
261,10006164,Red Dead Redemption,297,0.0858
262,235302,Mafia: Definitive Edition,295,0.0852
263,217373,UNO®,294,0.0849
264,201579,FINAL FANTASY XIV Online,292,0.0843
265,231096,Hello Neighbor,292,0.0843
266,10000669,Ratchet & Clank: Rift Apart,291,0.084
267,10002474,Enlisted,289,0.0835
268,10012768,GOALS,287,0.0829
269,10000264,Crash Bandicoot™ 4: It’s About Time,285,0.0823
270,10003910,Test Drive Unlimited Solar Crown,284,0.082
271,222066,Assassin's Creed® Origins,281,0.0812
272,233235,DRAGON BALL Z: KAKAROT,280,0.0809
273,220037,RESIDENT EVIL 7 biohazard,280,0.0809
274,204861,The Elder Scrolls Online,280,0.0809
275,212581,World of Tanks Modern Armor,279,0.0806
276,10007904,Teardown,278,0.0803
277,10001917,CarX Street,274,0.0791
278,232898,Sekiro™: Shadows Die Twice,274,0.0791
279,10001973,Sifu,274,0.0791
280,201190,DARK SOULS™ III,273,0.0788
281,10004708,TopSpin 2K25,273,0.0788
282,10000886,Horizon Forbidden West,271,0.0783
283,231228,Descenders,270,0.078
284,10003641,Totally Accurate Battle Simulator,269,0.0777
285,10010602,Path of Exile 2,268,0.0774
286,230658,World War Z: Aftermath,265,0.0765
287,10008451,7 Days to Die - Console Edition,261,0.0754
288,10000950,Path Of Titans,259,0.0748
289,201061,Dead Island 2,258,0.0745
290,10003551,Grand Theft Auto: Vice City – The Definitive Edition,258,0.0745
291,228744,FINAL FANTASY VII REMAKE,256,0.0739
292,10003763,Predecessor,254,0.0734
293,201407,FIFA 17,253,0.0731
294,216695,Middle-earth™: Shadow of War™,252,0.0728
295,10000378,Minecraft Dungeons,251,0.0725
296,10001758,Trackmania®,243,0.0702
297,10006052,Lies of P,241,0.0696
298,215358,Gran Turismo™SPORT,239,0.069
299,235061,Golf With Your Friends,237,0.0685
300,229261,Rec Room,237,0.0685
301,227326,Battlefield™ V,236,0.0682
302,200088,Assassin's Creed® Unity,235,0.0679
303,10011468,Dying Light: The Beast,234,0.0676
304,10006070,Bluey: The Videogame,233,0.0673
305,10001996,Hell Let Loose,231,0.0667
306,10008649,Mafia: Trilogy,229,0.0661
307,10006008,F1® 23,226,0.0653
308,10007134,Mafia: The Old Country,226,0.0653
309,228785,Monster Hunter: World,225,0.065
310,200089,Assassin's Creed® IV Black Flag,222,0.0641
311,10008874,F1® 24,221,0.0638
312,10009028,Poppy Playtime: Chapter 1,221,0.0638
313,10005570,Sonic Racing: CrossWorlds,218,0.063
314,10014010,Nioh 3,217,0.0627
315,228887,Undertale,217,0.0627
316,10002466,Disney Dreamlight Valley,215,0.0621
317,234363,Sniper Elite 5,215,0.0621
318,10008409,Firefighting Simulator: Ignite,213,0.0615
319,10007788,NBA 2K24,213,0.0615
320,232847,LEGO® Star Wars™: The Skywalker Saga,212,0.0612
321,10017920,Gladio Mori,211,0.0609
322,232115,Resident Evil 5,211,0.0609
323,10001538,DEATH STRANDING 2: ON THE BEACH,209,0.0604
324,10000368,Demon's Souls,209,0.0604
325,212864,Need for Speed™,208,0.0601
326,10002771,Persona 5 Royal,207,0.0598
327,232116,Resident Evil 6,207,0.0598
328,225519,Assassin's Creed The Ezio Collection,206,0.0595
329,232581,Watch Dogs: Legion,204,0.0589
330,227252,Wreckfest,202,0.0583
331,10013260,Crimson Moon,201,0.0581
332,10003654,PowerWash Simulator,201,0.0581
333,205264,WATCH_DOGS™,200,0.0578
334,227478,Borderlands 3,199,0.0575
335,10014397,Valheim,199,0.0575
336,201624,Far Cry® 4,198,0.0572
337,10004836,NBA 2K23,197,0.0569
338,221661,ACE COMBAT™ 7: SKIES UNKNOWN,196,0.0566
339,205174,Fandango at Home,195,0.0563
340,233495,DELTARUNE,194,0.056
341,231363,MOBILE SUIT GUNDAM BATTLE OPERATION 2,193,0.0557
342,10014695,Aliens: Fireteam Elite 2,192,0.0555
343,215282,Borderlands: The Handsome Collection,192,0.0555
344,233374,eFootball PES 2020,190,0.0549
345,235234,Trailmakers,190,0.0549
346,232345,STAR WARS Jedi: Fallen Order™,188,0.0543
347,221941,Call of Duty®: Modern Warfare® Remastered,187,0.054
348,202819,MLB,187,0.054
349,10006452,Pool Blitz,187,0.054
350,10000974,THE PLAYROOM,186,0.0537
351,10009660,Two Point Museum,186,0.0537
352,10010263,"Warhammer 40,000: Darktide",186,0.0537
353,234585,DEATH STRANDING™,185,0.0534
354,10014332,NASCAR 25,185,0.0534
355,10001555,Persona 3 Reload,185,0.0534
356,10008091,Nickelodeon All-Star Brawl 2,183,0.0529
357,10007897,Until Dawn™,183,0.0529
358,201634,Far Cry® Primal,181,0.0523
359,209904,Prominence Poker,181,0.0523
360,233621,Mount & Blade II: Bannerlord,180,0.052
361,10013838,Rugby League 26,180,0.052
362,221813,Titanfall™ 2,180,0.052
363,232114,resident evil 4 (2005),179,0.0517
364,232176,Spyro™ Reignited Trilogy,179,0.0517
365,10002848,Lords of the Fallen,177,0.0511
366,10000781,Need for Speed™ Hot Pursuit Remastered,177,0.0511
367,10001114,Stray,176,0.0508
368,10001137,Five Nights at Freddy's: Security Breach,175,0.0505
369,234665,Marvel's Guardians of the Galaxy,175,0.0505
370,234014,HUNT: SHOWDOWN 1896,174,0.0503
371,228783,LEGO® MARVEL Super Heroes 2,174,0.0503
372,233069,RESIDENT EVIL 3,173,0.05
373,200995,DC Universe Online,171,0.0494
374,212740,Tomb Raider: Definitive Edition,170,0.0491
375,200449,Battlefield 4™,168,0.0485
376,10012067,Jurassic World Evolution 3,166,0.0479
377,235037,Rogue Company,166,0.0479
378,10000758,Battlefield™ 2042,165,0.0477
379,10001967,Car Mechanic Simulator 2021,164,0.0474
380,10014968,Content Warning,164,0.0474
381,10006891,Stellar Blade™,163,0.0471
382,10000438,Construction Simulator,162,0.0468
383,229433,Call of Duty®: Modern Warfare® 2 Campaign Remastered,161,0.0465
384,10007312,Deceit 2,161,0.0465
385,224832,EA SPORTS™ UFC® 3,159,0.0459
386,227315,Devil May Cry 5 Series,158,0.0456
387,10002577,Jurassic World Evolution 2,158,0.0456
388,234770,Mafia II: Definitive Edition,157,0.0453
389,231844,Shadow of the Tomb Raider,157,0.0453
390,10004258,EA SPORTS™ WRC,155,0.0448
391,231944,LEGO® DC Super-Villains,155,0.0448
392,232519,Stranded Deep,155,0.0448
393,10002097,Bleach: Brave Souls Anime Game,154,0.0445
394,10008540,Demon Slayer -Kimetsu no Yaiba- The Hinokami Chronicles 2,154,0.0445
395,10014084,S.T.A.L.K.E.R. 2: Heart of Chornobyl,152,0.0439
396,232883,Subnautica,152,0.0439
397,10020059,Buffet Boss,151,0.0436
398,232589,Vigor,151,0.0436
399,10002065,Alan Wake 2,150,0.0433
400,10007263,PAYDAY 3,150,0.0433
401,229482,DARK SOULS™: REMASTERED,149,0.043
402,232120,Resident Evil Revelations 2,149,0.043
403,221750,Rise of the Tomb Raider,149,0.043
404,208810,KINGDOM HEARTS Ⅲ,148,0.0427
405,231121,Overcooked 2,148,0.0427
406,10003285,PGA TOUR 2K23,148,0.0427
407,10011934,Starfield,148,0.0427
408,221765,STEEP,145,0.0419
409,10010892,Date Everything!,144,0.0416
410,10003550,Grand Theft Auto III – The Definitive Edition,142,0.041
411,10005853,WUCHANG: Fallen Feathers,141,0.0407
412,227108,Crossout,140,0.0404
413,10002958,Dead Space,140,0.0404
414,233064,Back 4 Blood,139,0.0401
415,10009984,DOOM: The Dark Ages,138,0.0399
416,10012871,FragPunk,138,0.0399
417,10002075,PRAGMATA,138,0.0399
418,10007293,METAL GEAR SOLID Δ: SNAKE EATER,137,0.0396
419,234658,Plants vs. Zombies: Battle for Neighborville™,137,0.0396
420,231819,Control,136,0.0393
421,233383,Gotham Knights,136,0.0393
422,202450,LEGO® Jurassic World™,136,0.0393
423,203064,Need for Speed™ Rivals,136,0.0393
424,200759,Call of Duty® Ghosts,135,0.039
425,233251,Bus Simulator 21 Next Stop,134,0.0387
426,10001234,Call of Duty®: Vanguard,133,0.0384
427,10004937,Disney•Pixar Toy Story 3,133,0.0384
428,10013259,Dispatch,133,0.0384
429,202496,LEGO® Batman™ 3: Beyond Gotham,133,0.0384
430,10008864,Marathon,133,0.0384
431,10006500,NHL® 24,132,0.0381
432,10010999,REANIMAL,132,0.0381
433,216395,Sniper Elite 4,132,0.0381
434,231486,Far Cry® 3 Classic Edition,131,0.0378
435,234386,Risk of Rain 2,131,0.0378
436,10010248,The Elder Scrolls IV: Oblivion Remastered,131,0.0378
437,10005841,2XKO,130,0.0375
438,10001609,Suicide Squad: Kill the Justice League,130,0.0375
439,10017040,Waterpark Simulator,129,0.0373
440,10000988,My Videos,127,0.0367
441,10008971,Off The Grid - Early Access,127,0.0367
442,233119,Castle Crashers Remastered,126,0.0364
443,10011105,The Exit 8,126,0.0364
444,10001858,Crusader Kings III,125,0.0361
445,232009,Devil May Cry HD Collection,125,0.0361
446,202138,inFAMOUS™ Second Son,125,0.0361
447,10009610,Planet Coaster 2,125,0.0361
448,10019710,Onimusha: Dawn of Dreams,124,0.0358
449,10002630,The Binding of Isaac: Repentance,124,0.0358
450,233032,Black Desert,123,0.0355
451,10001710,BLEACH Rebirth of Souls,123,0.0355
452,10004123,The Quarry,123,0.0355
453,227121,Friday the 13th: The Game,122,0.0352
454,10010001,Palia,122,0.0352
455,10015413,Resonance: A Plague Tale Legacy,122,0.0352
456,10000039,Untitled Goose Game,122,0.0352
457,10010939,Wizard101,121,0.0349
458,229066,Granblue Fantasy: Relink,120,0.0347
459,201957,Grand Theft Auto: San Andreas,120,0.0347
460,231053,Dead Cells,119,0.0344
461,232624,DOOM Eternal,119,0.0344
462,10000176,Returnal,118,0.0341
463,10005069,SAROS,118,0.0341
464,10008829,Gears of War: Reloaded,117,0.0338
465,232437,DiRT Rally 2.0,116,0.0335
466,10001789,EA SPORTS™ PGA TOUR™,116,0.0335
467,10009198,Mighty Morphin Power Rangers: Rita's Rewind,116,0.0335
468,10005369,SIGNALIS,116,0.0335
469,231840,HITMAN™ 2,115,0.0332
470,10007550,Mediaset Infinity,115,0.0332
471,227227,Sonic Mania,115,0.0332
472,231650,Unravel TWO,115,0.0332
473,212339,Assassin's Creed® Syndicate,114,0.0329
474,234277,Five Nights at Freddy's VR: Help Wanted,114,0.0329
475,234566,The Walking Dead: The Telltale Definitive Series,114,0.0329
476,10009268,NHL® 25,113,0.0326
477,10010023,Party Animals,113,0.0326
478,204236,Street Fighter V,113,0.0326
479,233219,CAPTAIN TSUBASA: RISE OF NEW CHAMPIONS,112,0.0323
480,200756,Call of Duty®: Advanced Warfare,111,0.0321
481,10000309,Diablo® II: Resurrected™,111,0.0321
482,201406,FIFA 16,111,0.0321
483,10017212,Mistfall Hunter,111,0.0321
484,225857,SHADOW OF THE COLOSSUS™,111,0.0321
485,224821,Cities: Skylines,110,0.0318
486,221722,METAL GEAR SOLID V: THE DEFINITIVE EXPERIENCE,109,0.0315
487,10005250,Monster Hunter Rise,109,0.0315
488,10005670,PAW Patrol World,109,0.0315
489,10007669,Gorilla Tag,108,0.0312
490,10018882,Poppy Playtime: Chapter 5,108,0.0312
491,10009803,Slime Rancher 2,108,0.0312
492,10007566,PlateUp!,106,0.0306
493,233594,Sid Meier's Civilization VI,106,0.0306
494,233372,SpongeBob SquarePants: Battle For Bikini Bottom - Rehydrated,106,0.0306
495,10004484,Cult of the Lamb,105,0.0303
496,232717,JUMP FORCE,105,0.0303
497,224919,Outlast 2,105,0.0303
498,234529,Persona 5 Royal,105,0.0303
499,10011314,PowerWash Simulator 2,105,0.0303
500,232068,PRO EVOLUTION SOCCER 2019,105,0.0303
501,10005732,Cities: Skylines - Remastered,104,0.03
502,10002038,Green Hell,103,0.0297
503,202209,Just Cause 3,103,0.0297
504,10007722,LEGO® Horizon Adventures™,103,0.0297
505,235168,Tony Hawk's™ Pro Skater™ 1 + 2,103,0.0297
506,10004116,Wo Long: Fallen Dynasty,103,0.0297
507,10005267,WWE 2K23,103,0.0297
508,223683,LEGO®  Harry Potter™ Collection,102,0.0295
509,227578,PRO EVOLUTION SOCCER 2018,102,0.0295
510,10007961,High On Life,101,0.0292
511,10004842,Infinity Nikki,101,0.0292
512,10000606,Mass Effect™ Legendary Edition,101,0.0292
513,10005744,MLB® The Show™ 23,101,0.0292
514,214653,Ratchet & Clank™,101,0.0292
515,10007264,Blasphemous 2,100,0.0289
516,10008183,Life is Strange: Double Exposure,100,0.0289
517,10008248,Monster Jam™ Showdown,100,0.0289
518,234628,ONE PIECE: PIRATE WARRIORS 4,100,0.0289
519,231308,INAZUMA ELEVEN: Victory Road,98,0.0283
520,10010865,The Lord of the Rings: War in the North™ - Legacy Edition,98,0.0283
521,10004982,WRC Generations – The FIA WRC Official Game,98,0.0283
522,200477,Bully,97,0.028
523,200914,Diablo III: Eternal Collection,97,0.028
524,10002042,Saints Row,97,0.028
525,10002956,Sonic Frontiers PS4 & PS5,97,0.028
526,200959,Destiny,96,0.0277
527,10011861,Digimon Story Time Stranger,96,0.0277
528,10001302,JoJo's Bizarre Adventure: All-Star Battle R,96,0.0277
529,10005862,Jujutsu Kaisen Cursed Clash,96,0.0277
530,224875,LEGO® CITY UNDERCOVER,96,0.0277
531,10007607,METAL GEAR SOLID: MASTER COLLECTION Vol. 1,96,0.0277
532,234481,Saints Row®: The Third™ Remastered,96,0.0277
533,10008074,Disney Epic Mickey: Rebrushed,95,0.0274
534,10009025,Planet Zoo: Console Edition,95,0.0274
535,10008447,Satisfactory,95,0.0274
536,216489,South Park™: The Fractured But Whole™,95,0.0274
537,10017626,eBaseball™: PRO SPIRIT,94,0.0271
538,10003284,Aimlabs,93,0.0269
539,204275,Sleeping Dogs,92,0.0266
540,10004434,Starlit Kart Racing,92,0.0266
541,235298,Subnautica: Below Zero,92,0.0266
542,231856,Assassin's Creed® III Remastered,91,0.0263
543,221667,Batman,91,0.0263
544,226237,DARK SOULS™ II: Scholar of the First Sin,91,0.0263
545,229133,Just Cause 4,91,0.0263
546,10015126,Piece Out: Avatarland,90,0.026
547,10004240,Session: Skate Sim,90,0.026
548,227750,Ultimate Marvel vs. Capcom 3,90,0.026
549,231261,Conan Exiles,89,0.0257
550,231035,PAYDAY 2: CRIMEWAVE EDITION,89,0.0257
551,10009602,Raft,89,0.0257
552,225700,Skull and Bones™,89,0.0257
553,233200,Car Mechanic Simulator,88,0.0254
554,204941,Tom Clancy's The Division™,88,0.0254
555,221793,Tricky Towers,88,0.0254
556,216855,AdVenture Capitalist,87,0.0251
557,201723,Goat Simulator,87,0.0251
558,232583,Little Nightmares II,87,0.0251
559,230052,MudRunner,87,0.0251
560,234460,NBA 2K20,87,0.0251
561,211297,SMITE,87,0.0251
562,233441,Team Sonic Racing,87,0.0251
563,231800,DEAD OR ALIVE 6,86,0.0248
564,10010956,Echoes of Aincrad,86,0.0248
565,234410,Streets of Rage 4,86,0.0248
566,10013888,Stupid Never Dies,86,0.0248
567,10015041,Backrooms: Escape Together,85,0.0245
