rank,title_id,title,players,percentage
142,10012563,The Mound: Omen of Cthulhu,450,0.1617
143,228638,The Last of Us™ Remastered,449,0.1614
144,227115,Call of Duty®: WWII,439,0.1578
145,10000161,CarX Drift Racing Online,439,0.1578
146,10012768,GOALS,438,0.1574
147,10000177,Sackboy: A Big Adventure,437,0.1571
148,201511,Fallout 4,435,0.1563
149,231416,The Forest,433,0.1556
150,232248,Fallout 76,431,0.1549
151,10010684,WWE 2K25,425,0.1527
152,217611,3on3 Freestyle,422,0.1517
153,10000248,HITMAN World of Assassination,415,0.1492
154,212870,NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,415,0.1492
155,10007638,DRAGONBALL GEKISHIN SQUADRA,413,0.1484
156,235235,Resident Evil Village,409,0.147
157,233112,Tom Clancy’s Ghost Recon® Breakpoint,409,0.147
158,229018,DAYS GONE,408,0.1466
159,10003552,Grand Theft Auto: San Andreas – The Definitive Edition,404,0.1452
160,10000928,MX vs ATV Legends,402,0.1445
161,216759,WATCH_DOGS® 2,401,0.1441
162,10008409,Firefighting Simulator: Ignite,399,0.1434
163,224802,ARK: Survival Evolved,397,0.1427
164,10003336,MBC Shahid,394,0.1416
165,10005323,Star Wars Outlaws,392,0.1409
166,200520,Bloodborne™,391,0.1405
167,10010263,"Warhammer 40,000: Darktide",388,0.1394
168,229066,Granblue Fantasy: Relink,381,0.1369
169,200089,Assassin's Creed® IV Black Flag,380,0.1366
170,232043,Stick Fight: The Game,380,0.1366
171,10000899,Overcooked! All You Can Eat,377,0.1355
172,10004865,Assassin's Creed® Mirage,375,0.1348
173,10011010,For The King II,374,0.1344
174,10007144,Black Myth: Wukong,372,0.1337
175,201129,Dying Light,367,0.1319
176,201697,Tom Clancy's Ghost Recon® Wildlands,365,0.1312
177,10000819,Borderlands 4,362,0.1301
178,232654,Hollow Knight,356,0.1279
179,10011142,Where Winds Meet (F2P),353,0.1269
180,201061,Dead Island 2,351,0.1261
181,10003123,Goat Simulator 3,351,0.1261
182,228726,DRAGON BALL FighterZ,349,0.1254
183,229500,RESIDENT EVIL 2,349,0.1254
184,10008884,Sea of Thieves,348,0.1251
185,10009205,Arknights: Endfield,344,0.1236
186,10005318,The First Descendant,344,0.1236
187,233961,FAR CRY®6,343,0.1233
188,203902,Rayman Legends,342,0.1229
189,10008091,Nickelodeon All-Star Brawl 2,338,0.1215
190,204794,ウィッチャー３　ワイルドハント,337,0.1211
191,10004289,UFL,336,0.1208
192,10001771,Farming Simulator 22,329,0.1182
193,221732,Injustice 2,325,0.1168
194,10005449,Split Fiction,324,0.1164
195,10010956,Echoes of Aincrad,322,0.1157
196,216600,No Man's Sky,322,0.1157
197,232796,World of Warships: Legends,319,0.1146
198,233410,Crash™ Team Racing Nitro-Fueled,317,0.1139
199,10001481,Yu-Gi-Oh! MASTER DUEL,316,0.1136
200,227410,Kingdom Come: Deliverance,314,0.1129
201,10007978,WWE 2K24,314,0.1129
202,10008451,7 Days to Die - Console Edition,310,0.1114
203,227447,NARUTO TO BORUTO: SHINOBI STRIKER,307,0.1103
204,10013884,Halo: Campaign Evolved,305,0.1096
205,221692,Far Cry® 5,304,0.1093
206,10005529,SILENT HILL 2,299,0.1075
207,205353,Uncharted™: The Nathan Drake Collection,295,0.106
208,227061,A Way Out,294,0.1057
209,200088,Assassin's Creed® Unity,294,0.1057
210,203427,Plants vs Zombies GW2,286,0.1028
211,222066,Assassin's Creed® Origins,285,0.1024
212,223086,Need for Speed™ Payback,283,0.1017
213,234762,Chivalry 2,281,0.101
214,231096,Hello Neighbor,279,0.1003
215,10003999,FINAL FANTASY VII REBIRTH,277,0.0996
216,10004744,NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS,275,0.0988
217,10008503,Clair Obscur: Expedition 33,272,0.0978
218,10001996,Hell Let Loose,269,0.0967
219,227649,Crash Bandicoot N. Sane Trilogy,268,0.0963
220,10011588,My First Gran Turismo,266,0.0956
221,10008019,MARVEL Tōkon: Fighting Souls,264,0.0949
222,221672,Call of Duty®: Infinite Warfare,262,0.0942
223,227229,Stardew Valley,259,0.0931
224,232898,Sekiro™: Shadows Die Twice,258,0.0927
225,229261,Rec Room,257,0.0924
226,10003763,Predecessor,255,0.0916
227,10009245,SMITE 2,255,0.0916
228,10014519,Football Manager 26 Console,254,0.0913
229,234959,SnowRunner,254,0.0913
230,10005114,STAR WARS Jedi: Survivor™,254,0.0913
231,216064,Batman: Return to Arkham,253,0.0909
232,10009984,DOOM: The Dark Ages,253,0.0909
233,10000349,eFootball PES 2021 SEASON UPDATE,253,0.0909
234,234902,Assetto Corsa Competizione,252,0.0906
235,10008864,Marathon,252,0.0906
236,222727,Detroit: Become Human™,251,0.0902
237,10010334,Balatro,250,0.0898
238,233495,DELTARUNE,248,0.0891
239,227147,Insurgency: Sandstorm [PS4 & PS5],247,0.0888
240,204584,The Binding of Isaac: Rebirth,247,0.0888
241,234568,FIFA 20,246,0.0884
242,205080,Terraria – PlayStation®4 Edition,246,0.0884
243,228618,God of War® III Remastered,245,0.0881
244,10008585,NEW MONOPOLY®,243,0.0873
245,10000278,FIFA 21,242,0.087
246,10002651,Disney Speedstorm,241,0.0866
247,233235,DRAGON BALL Z: KAKAROT,241,0.0866
248,10000950,Path Of Titans,240,0.0863
249,231228,Descenders,237,0.0852
250,10011468,Dying Light: The Beast,237,0.0852
251,10000663,POLICE SIMULATOR: PATROL OFFICERS,236,0.0848
252,10011463,Microsoft Flight Simulator 2024,235,0.0845
253,10007904,Teardown,235,0.0845
254,204861,The Elder Scrolls Online,235,0.0845
255,10001973,Sifu,232,0.0834
256,10003910,Test Drive Unlimited Solar Crown,232,0.0834
257,10020059,Buffet Boss,231,0.083
258,10005908,Hollow Knight: Silksong,230,0.0827
259,203053,NOW,230,0.0827
260,10003641,Totally Accurate Battle Simulator,230,0.0827
261,221824,Battlefield™ 1,228,0.0819
262,10004708,TopSpin 2K25,228,0.0819
263,10009028,Poppy Playtime: Chapter 1,226,0.0812
264,227137,FIFA 18,224,0.0805
265,220037,RESIDENT EVIL 7 biohazard,224,0.0805
266,203383,Plex,220,0.0791
267,10006164,Red Dead Redemption,219,0.0787
268,222022,TEKKEN™7,219,0.0787
269,10011746,NBA THE RUN,217,0.078
270,10006239,Madden NFL 24,216,0.0776
271,231776,FIFA 19,214,0.0769
272,10002719,The Texas Chain Saw Massacre,213,0.0766
273,217373,UNO®,212,0.0762
274,212581,World of Tanks Modern Armor,211,0.0758
275,201579,FINAL FANTASY XIV Online,210,0.0755
276,228887,Undertale,210,0.0755
277,201190,DARK SOULS™ III,208,0.0748
278,10000886,Horizon Forbidden West,208,0.0748
279,10010602,Path of Exile 2,208,0.0748
280,10001917,CarX Street,207,0.0744
281,10000264,Crash Bandicoot™ 4: It’s About Time,201,0.0722
282,10003464,Maximum Football,201,0.0722
283,10003654,PowerWash Simulator,200,0.0719
284,10006008,F1® 23,199,0.0715
285,10000669,Ratchet & Clank: Rift Apart,198,0.0712
286,10014968,Content Warning,197,0.0708
287,10002771,Persona 5 Royal,197,0.0708
288,10013935,OSN+,196,0.0704
289,10002474,Enlisted,193,0.0694
290,10006210,Kingdom Come: Deliverance II,192,0.069
291,231363,MOBILE SUIT GUNDAM BATTLE OPERATION 2,192,0.069
292,10002848,Lords of the Fallen,191,0.0686
293,10007788,NBA 2K24,191,0.0686
294,204541,Sky Go,191,0.0686
295,10015041,Backrooms: Escape Together,190,0.0683
296,225519,Assassin's Creed The Ezio Collection,189,0.0679
297,10017920,Gladio Mori,189,0.0679
298,230658,World War Z: Aftermath,189,0.0679
299,10002577,Jurassic World Evolution 2,186,0.0668
300,225697,KINGDOM HEARTS - HD 1.5+2.5 ReMIX -,182,0.0654
301,10015370,Invincible VS,179,0.0643
302,10005570,Sonic Racing: CrossWorlds,179,0.0643
303,10005841,2XKO,178,0.064
304,205174,Fandango at Home,178,0.064
305,10003551,Grand Theft Auto: Vice City – The Definitive Edition,178,0.064
306,232116,Resident Evil 6,178,0.064
307,232345,STAR WARS Jedi: Fallen Order™,178,0.064
308,235061,Golf With Your Friends,177,0.0636
309,227326,Battlefield™ V,176,0.0633
310,228744,FINAL FANTASY VII REMAKE,176,0.0633
311,216695,Middle-earth™: Shadow of War™,175,0.0629
312,232115,Resident Evil 5,175,0.0629
313,10006891,Stellar Blade™,175,0.0629
314,202494,LEGO® MARVEL's Avengers,174,0.0625
315,232847,LEGO® Star Wars™: The Skywalker Saga,174,0.0625
316,233621,Mount & Blade II: Bannerlord,174,0.0625
317,10014332,NASCAR 25,174,0.0625
318,10012067,Jurassic World Evolution 3,172,0.0618
319,228785,Monster Hunter: World,172,0.0618
320,232581,Watch Dogs: Legion,172,0.0618
321,10006070,Bluey: The Videogame,170,0.0611
322,202493,LEGO® Marvel™ Super Heroes,170,0.0611
323,10001758,Trackmania®,170,0.0611
324,10011934,Starfield,165,0.0593
325,10008874,F1® 24,164,0.0589
326,233069,RESIDENT EVIL 3,164,0.0589
327,233032,Black Desert,161,0.0579
328,10006052,Lies of P,161,0.0579
329,10008649,Mafia: Trilogy,161,0.0579
330,10004896,Wobbly Life,160,0.0575
331,221941,Call of Duty®: Modern Warfare® Remastered,159,0.0571
332,10006452,Pool Blitz,159,0.0571
333,10002075,PRAGMATA,159,0.0571
334,10010627,Squirrel with a Gun,158,0.0568
335,10001603,Kayo Sports,157,0.0564
336,10000378,Minecraft Dungeons,157,0.0564
337,10001538,DEATH STRANDING 2: ON THE BEACH,156,0.0561
338,10001555,Persona 3 Reload,156,0.0561
339,10001114,Stray,156,0.0561
340,231856,Assassin's Creed® III Remastered,155,0.0557
341,232374,Dying Light 2,153,0.055
342,10001723,Crave,151,0.0543
343,10012871,FragPunk,151,0.0543
344,205264,WATCH_DOGS™,150,0.0539
345,234585,DEATH STRANDING™,149,0.0536
346,10007312,Deceit 2,149,0.0536
347,10019459,The Legend Of Fireball,148,0.0532
348,234014,HUNT: SHOWDOWN 1896,147,0.0528
349,10000758,Battlefield™ 2042,146,0.0525
350,10000368,Demon's Souls,146,0.0525
351,233619,CrossCode,145,0.0521
352,10000988,My Videos,145,0.0521
353,234386,Risk of Rain 2,145,0.0521
354,234363,Sniper Elite 5,145,0.0521
355,227252,Wreckfest,145,0.0521
356,10004836,NBA 2K23,144,0.0518
357,209904,Prominence Poker,144,0.0518
358,10005069,SAROS,144,0.0518
359,10008399,RaiPlay,143,0.0514
360,201407,FIFA 17,142,0.051
361,10001137,Five Nights at Freddy's: Security Breach,142,0.051
362,232120,Resident Evil Revelations 2,142,0.051
363,10013838,Rugby League 26,141,0.0507
364,227478,Borderlands 3,140,0.0503
365,200959,Destiny,140,0.0503
366,10007134,Mafia: The Old Country,139,0.05
367,235234,Trailmakers,139,0.05
368,201624,Far Cry® 4,134,0.0482
369,10004258,EA SPORTS™ WRC,133,0.0478
370,10011854,Blades of Fire,132,0.0474
371,10002466,Disney Dreamlight Valley,132,0.0474
372,10001524,JOYN,132,0.0474
373,221661,ACE COMBAT™ 7: SKIES UNKNOWN,131,0.0471
374,10010023,Party Animals,131,0.0471
375,10001521,Stan.,131,0.0471
376,10005853,WUCHANG: Fallen Feathers,131,0.0471
377,229433,Call of Duty®: Modern Warfare® 2 Campaign Remastered,130,0.0467
378,231121,Overcooked 2,130,0.0467
379,200449,Battlefield 4™,129,0.0464
380,10007550,Mediaset Infinity,128,0.046
381,212740,Tomb Raider: Definitive Edition,128,0.046
382,10002958,Dead Space,127,0.0456
383,10017626,eBaseball™: PRO SPIRIT,127,0.0456
384,221813,Titanfall™ 2,127,0.0456
385,10000781,Need for Speed™ Hot Pursuit Remastered,126,0.0453
386,10007919,Nine Sols,126,0.0453
387,10009025,Planet Zoo: Console Edition,126,0.0453
388,231800,DEAD OR ALIVE 6,125,0.0449
389,201634,Far Cry® Primal,125,0.0449
390,10008829,Gears of War: Reloaded,125,0.0449
391,10015126,Piece Out: Avatarland,125,0.0449
392,10011314,PowerWash Simulator 2,125,0.0449
393,235037,Rogue Company,125,0.0449
394,232624,DOOM Eternal,124,0.0446
395,229482,DARK SOULS™: REMASTERED,123,0.0442
396,233202,Maneater,123,0.0442
397,232883,Subnautica,123,0.0442
398,200995,DC Universe Online,122,0.0438
399,231486,Far Cry® 3 Classic Edition,122,0.0438
400,215358,Gran Turismo™SPORT,122,0.0438
401,10008183,Life is Strange: Double Exposure,122,0.0438
402,204513,Surgeon Simulator,121,0.0435
403,10011105,The Exit 8,121,0.0435
404,10002065,Alan Wake 2,120,0.0431
405,233219,CAPTAIN TSUBASA: RISE OF NEW CHAMPIONS,120,0.0431
406,10009198,Mighty Morphin Power Rangers: Rita's Rewind,120,0.0431
407,10000438,Construction Simulator,119,0.0428
408,10008540,Demon Slayer -Kimetsu no Yaiba- The Hinokami Chronicles 2,119,0.0428
409,227315,Devil May Cry 5 Series,119,0.0428
410,10000453,Guilty Gear -Strive-,119,0.0428
411,10007897,Until Dawn™,119,0.0428
412,212339,Assassin's Creed® Syndicate,117,0.042
413,10008248,Monster Jam™ Showdown,117,0.042
414,203064,Need for Speed™ Rivals,117,0.042
415,10014010,Nioh 3,116,0.0417
416,10009602,Raft,116,0.0417
417,10001234,Call of Duty®: Vanguard,115,0.0413
418,10001858,Crusader Kings III,115,0.0413
419,10010999,REANIMAL,115,0.0413
420,10010248,The Elder Scrolls IV: Oblivion Remastered,115,0.0413
421,231944,LEGO® DC Super-Villains,114,0.041
422,10005744,MLB® The Show™ 23,114,0.041
423,234658,Plants vs. Zombies: Battle for Neighborville™,114,0.041
424,232519,Stranded Deep,114,0.041
425,202450,LEGO® Jurassic World™,112,0.0403
426,10003285,PGA TOUR 2K23,112,0.0403
427,232589,Vigor,112,0.0403
428,232009,Devil May Cry HD Collection,111,0.0399
429,10007961,High On Life,111,0.0399
430,212864,Need for Speed™,111,0.0399
431,10002097,Bleach: Brave Souls Anime Game,110,0.0395
432,200759,Call of Duty® Ghosts,110,0.0395
433,10011861,Digimon Story Time Stranger,110,0.0395
434,233374,eFootball PES 2020,110,0.0395
435,224832,EA SPORTS™ UFC® 3,109,0.0392
436,10005844,Dragon's Dogma 2,108,0.0388
437,10006500,NHL® 24,108,0.0388
438,221750,Rise of the Tomb Raider,108,0.0388
439,232176,Spyro™ Reignited Trilogy,108,0.0388
440,205996,Channel 4,107,0.0385
441,232114,resident evil 4 (2005),107,0.0385
442,231844,Shadow of the Tomb Raider,107,0.0385
443,10009803,Slime Rancher 2,107,0.0385
444,233119,Castle Crashers Remastered,105,0.0377
445,234277,Five Nights at Freddy's VR: Help Wanted,105,0.0377
446,225700,Skull and Bones™,105,0.0377
447,10007749,Who's Your Daddy?!,105,0.0377
448,224821,Cities: Skylines,104,0.0374
449,10002630,The Binding of Isaac: Repentance,104,0.0374
450,10003550,Grand Theft Auto III – The Definitive Edition,103,0.037
451,232717,JUMP FORCE,103,0.037
452,10001789,EA SPORTS™ PGA TOUR™,102,0.0367
453,10008971,Off The Grid - Early Access,102,0.0367
454,10007263,PAYDAY 3,102,0.0367
455,10007669,Gorilla Tag,101,0.0363
456,201957,Grand Theft Auto: San Andreas,101,0.0363
457,202819,MLB,101,0.0363
458,10000176,Returnal,100,0.0359
459,233064,Back 4 Blood,99,0.0356
460,10000039,Untitled Goose Game,99,0.0356
461,215282,Borderlands: The Handsome Collection,98,0.0352
462,233251,Bus Simulator 21 Next Stop,98,0.0352
463,233383,Gotham Knights,98,0.0352
464,234529,Persona 5 Royal,98,0.0352
465,10003284,Aimlabs,97,0.0349
466,10005250,Monster Hunter Rise,97,0.0349
467,231308,INAZUMA ELEVEN: Victory Road,96,0.0345
468,10005862,Jujutsu Kaisen Cursed Clash,96,0.0345
469,212152,Warface: Clutch,96,0.0345
470,10004355,bilibili,95,0.0341
471,221800,ESPN,95,0.0341
472,227750,Ultimate Marvel vs. Capcom 3,95,0.0341
473,10001967,Car Mechanic Simulator 2021,94,0.0338
474,10018449,Hades II,94,0.0338
475,235302,Mafia: Definitive Edition,94,0.0338
476,10009268,NHL® 25,94,0.0338
477,234843,Marvel's Avengers,93,0.0334
478,10012945,MOUSE: P.I. For Hire,93,0.0334
479,10004123,The Quarry,92,0.0331
480,10002038,Green Hell,91,0.0327
481,10005267,WWE 2K23,91,0.0327
482,231840,HITMAN™ 2,90,0.0323
483,228783,LEGO® MARVEL Super Heroes 2,90,0.0323
484,10009610,Planet Coaster 2,90,0.0323
485,10007566,PlateUp!,90,0.0323
486,10010242,SILENT HILL f,90,0.0323
487,10000393,Totally Reliable Delivery Service,90,0.0323
488,231650,Unravel TWO,89,0.032
489,10008447,Satisfactory,88,0.0316
490,204236,Street Fighter V,88,0.0316
491,234770,Mafia II: Definitive Edition,87,0.0313
492,10018882,Poppy Playtime: Chapter 5,87,0.0313
493,235298,Subnautica: Below Zero,87,0.0313
494,10007264,Blasphemous 2,86,0.0309
495,10004937,Disney•Pixar Toy Story 3,86,0.0309
496,202496,LEGO® Batman™ 3: Beyond Gotham,86,0.0309
497,10001302,JoJo's Bizarre Adventure: All-Star Battle R,85,0.0305
498,10010001,Palia,85,0.0305
499,10004116,Wo Long: Fallen Dynasty,85,0.0305
500,200756,Call of Duty®: Advanced Warfare,84,0.0302
501,201336,EA SPORTS™ UFC® 2,84,0.0302
502,10000894,THE KING OF FIGHTERS XV,84,0.0302
503,10004484,Cult of the Lamb,83,0.0298
504,10008074,Disney Epic Mickey: Rebrushed,83,0.0298
505,10005765,HOT WHEELS UNLEASHED™ 2 - Turbocharged,83,0.0298
506,202138,inFAMOUS™ Second Son,83,0.0298
507,234665,Marvel's Guardians of the Galaxy,83,0.0298
508,10010458,Vampire Survivors,83,0.0298
509,227108,Crossout,82,0.0295
510,226237,DARK SOULS™ II: Scholar of the First Sin,82,0.0295
511,223683,LEGO®  Harry Potter™ Collection,82,0.0295
512,10007722,LEGO® Horizon Adventures™,82,0.0295
513,10005670,PAW Patrol World,82,0.0295
514,225857,SHADOW OF THE COLOSSUS™,82,0.0295
515,221765,STEEP,82,0.0295
516,10005732,Cities: Skylines - Remastered,81,0.0291
517,231053,Dead Cells,81,0.0291
518,10008826,Enotria: The Last Song,81,0.0291
519,10012545,MARVEL Cosmic Invasion,81,0.0291
520,216741,Pluto TV ,81,0.0291
521,10002042,Saints Row,81,0.0291
522,10001609,Suicide Squad: Kill the Justice League,81,0.0291
523,216855,AdVenture Capitalist,80,0.0288
524,234630,ASTRONEER,80,0.0288
525,10001710,BLEACH Rebirth of Souls,80,0.0288
526,231769,Metro Exodus,80,0.0288
527,235168,Tony Hawk's™ Pro Skater™ 1 + 2,80,0.0288
528,217424,TROVE,79,0.0284
529,10010939,Wizard101,79,0.0284
530,10012483,Abiotic Factor,78,0.028
531,10002648,Hades,78,0.028
532,234628,ONE PIECE: PIRATE WARRIORS 4,78,0.028
533,10009499,FATAL FURY: City of the Wolves,77,0.0277
534,10004842,Infinity Nikki,77,0.0277
535,10000606,Mass Effect™ Legendary Edition,77,0.0277
536,233476,Slay the Spire,77,0.0277
537,201101,DOOM,76,0.0273
538,227121,Friday the 13th: The Game,76,0.0273
539,10010437,Poppy Playtime: Chapter 2,76,0.0273
540,227578,PRO EVOLUTION SOCCER 2018,76,0.0273
541,216395,Sniper Elite 4,76,0.0273
542,233441,Team Sonic Racing,76,0.0273
543,10000309,Diablo® II: Resurrected™,75,0.027
544,10013259,Dispatch,75,0.027
545,10003713,Little Nightmares III,75,0.027
546,10008324,Rugby 25,74,0.0266
547,216489,South Park™: The Fractured But Whole™,74,0.0266
548,10001815,ARMORED CORE™ VI FIRES OF RUBICON™,73,0.0262
549,10018989,Avatar Legends: The Fighting Game,73,0.0262
550,233200,Car Mechanic Simulator,73,0.0262
551,10004982,WRC Generations – The FIA WRC Official Game,73,0.0262
552,232437,DiRT Rally 2.0,72,0.0259
553,10009938,MARVEL vs. CAPCOM Fighting Collection: Arcade Classics,72,0.0259
554,10007293,METAL GEAR SOLID Δ: SNAKE EATER,72,0.0259
555,232068,PRO EVOLUTION SOCCER 2019,72,0.0259
556,204941,Tom Clancy's The Division™,72,0.0259
557,231261,Conan Exiles,71,0.0255
558,220518,FIFA 15,71,0.0255
559,10008568,Tomb Raider I-III Remastered Starring Lara Croft,71,0.0255
560,10007282,Brotato PS4 & PS5,70,0.0252
561,216187,Enter the Gungeon,70,0.0252
562,223059,Little Nightmares,70,0.0252
563,10001029,Metaphor: ReFantazio,70,0.0252
564,221667,Batman,69,0.0248
565,201406,FIFA 16,69,0.0248
566,10004701,Just Dance 2026 Edition,69,0.0248
567,10007607,METAL GEAR SOLID: MASTER COLLECTION Vol. 1,69,0.0248
568,10004405,NARAKA: BLADEPOINT,69,0.0248
569,10002860,NBA 2K22,69,0.0248
570,217712,Paladins,69,0.0248
571,10005321,Killing Floor 3,68,0.0244
572,224919,Outlast 2,68,0.0244
573,10004206,Sky: Children of the Light,68,0.0244
