rank,title_id,title,players,percentage
1165,233432,AO Tennis 2,18,0.0055
1166,10002527,Arcade Paradise,18,0.0055
1167,10008760,Broken Sword - Shadow of the Templars: Reforged,18,0.0055
1168,10014085,Cairn,18,0.0055
1169,10003891,Capcom Arcade 2nd Stadium,18,0.0055
1170,10015827,Crime Simulator,18,0.0055
1171,216967,Duck Game,18,0.0055
1172,222995,EARTH DEFENSE FORCE 5,18,0.0055
1173,10002761,Evil Dead: The Game,18,0.0055
1174,229480,FINAL FANTASY VIII Remastered,18,0.0055
1175,10001289,Island Saver by NatWest,18,0.0055
1176,235065,Moving Out,18,0.0055
1177,202600,MXGP - The Official Motocross Videogame,18,0.0055
1178,209689,NBA 2K14,18,0.0055
1179,231377,Onimusha: Warlords,18,0.0055
1180,216605,Prison Architect: PlayStation®4 Edition,18,0.0055
1181,10003098,Rugby 22,18,0.0055
1182,10009253,Serious Sam: Shatterverse,18,0.0055
1183,10007941,Shin Megami Tensei V: Vengeance,18,0.0055
1184,10010691,Sly 2: Band of Thieves™,18,0.0055
1185,10010296,Sly Cooper™ and the Thievius Raccoonus,18,0.0055
1186,10007988,Thank Goodness You're Here!,18,0.0055
1187,228871,Tropico 6,18,0.0055
1188,10007767,Vampire: The Masquerade® - Bloodlines™ 2,18,0.0055
1189,10000579,WRC 9 FIA World Rally Championship,18,0.0055
1190,228903,A Hat in Time,17,0.0052
1191,200098,Assassin's Creed® Freedom Cry,17,0.0052
1192,228896,Attack on Titan 2,17,0.0052
1193,10009607,Bum Simulator,17,0.0052
1194,231919,Bus Simulator,17,0.0052
1195,10016216,Coloring Book,17,0.0052
1196,10000350,Crysis® Remastered,17,0.0052
1197,228188,Darksiders Warmastered Edition,17,0.0052
1198,10005160,Dino Crisis,17,0.0052
1199,201274,DmC Devil May Cry: Definitive Edition,17,0.0052
1200,221902,Elite Dangerous,17,0.0052
1201,233081,FIA European Truck Racing Championship,17,0.0052
1202,216211,Firewatch,17,0.0052
1203,235192,Five Nights at Freddy's 3,17,0.0052
1204,10008904,Hello Kitty Island Adventure,17,0.0052
1205,233595,Just Shapes & Beats,17,0.0052
1206,234893,Kingdoms of Amalur: Re-Reckoning,17,0.0052
1207,10011704,Like a Dragon: Pirate Yakuza in Hawaii,17,0.0052
1208,233216,MLB® The Show™ 19,17,0.0052
1209,235325,NHL® 21,17,0.0052
1210,234632,NHL™ 20,17,0.0052
1211,10014094,OCTOPATH TRAVELER 0 PS4 & PS5,17,0.0052
1212,10002601,Orcs Must Die! 3,17,0.0052
1213,217710,Plague Inc: Evolved,17,0.0052
1214,10005398,Puzzle Quest 3: Match 3 RPG,17,0.0052
1215,229997,RAGE 2,17,0.0052
1216,10005682,Ravenswatch,17,0.0052
1217,10010692,Sly 3: Honor Among Thieves™,17,0.0052
1218,232076,SUPER BOMBERMAN R,17,0.0052
1219,10009530,Tainted Grail: Fall of Avalon,17,0.0052
1220,10008902,The Precinct,17,0.0052
1221,10003699,This War of Mine: Final Cut,17,0.0052
1222,10009064,Tomb Raider IV-VI Remastered,17,0.0052
1223,10002261,Trivial Pursuit Live! 2,17,0.0052
1224,232764,Warhammer: Vermintide 2,17,0.0052
1225,217751,Yakuza Kiwami,17,0.0052
1226,228780,Yakuza Kiwami 2,17,0.0052
1227,222958,Cartoon Network: Battle Crashers,16,0.0049
1228,233628,Concrete Genie,16,0.0049
1229,10005989,Creed: Rise to Glory - Championship Edition™,16,0.0049
1230,10014471,Crime Scene Cleaner,16,0.0049
1231,10003353,Dakar Desert Rally,16,0.0049
1232,201112,Dead Rising 2,16,0.0049
1233,10009074,Dead Rising Deluxe Remaster,16,0.0049
1234,10003808,Death's Door,16,0.0049
1235,201314,EA SPORTS™ UFC®,16,0.0049
1236,10011381,Easy Red 2,16,0.0049
1237,10001655,ENDER LILIES: Quietus of the Knights,16,0.0049
1238,10012795,Farm Together 2,16,0.0049
1239,10010716,Garten of Banban,16,0.0049
1240,10005977,Ghostrunner 2,16,0.0049
1241,201927,Hustle Kings™,16,0.0049
1242,228772,"MEGOGO: TV, Movies, Sports",16,0.0049
1243,202875,METAL SLUG™ ANTHOLOGY,16,0.0049
1244,229817,Moonlighter,16,0.0049
1245,10001129,MXGP 2020 - The Official Motocross Videogame,16,0.0049
1246,227160,NBA App,16,0.0049
1247,10011533,Onimusha 2: Samurai's Destiny,16,0.0049
1248,10009073,PAC-MAN WORLD 2 Re-PAC,16,0.0049
1249,234884,Pacify,16,0.0049
1250,221998,Project CARS 2,16,0.0049
1251,232113,Resident Evil 0,16,0.0049
1252,10008578,S.T.A.L.K.E.R.: Clear Sky,16,0.0049
1253,235097,SCARLET NEXUS,16,0.0049
1254,10001020,Swordsman VR,16,0.0049
1255,10003938,TERAVIT,16,0.0049
1256,234411,The Settlers®: New Allies,16,0.0049
1257,10005573,TT Isle Of Man: Ride on the Edge 3,16,0.0049
1258,10013708,Twisted Metal™ 4,16,0.0049
1259,10014397,Valheim,16,0.0049
1260,233226,Warhammer: Chaosbane,16,0.0049
1261,227580,WRC 7 FIA World Rally Championship,16,0.0049
1262,217727,WWE 2K17,16,0.0049
1263,205441,Yu-Gi-Oh! Legacy of the Duelist,16,0.0049
1264,10008922,As Dusk Falls,15,0.0046
1265,222086,Battle Islands: Commanders,15,0.0046
1266,10016878,Cash Cleaner Simulator,15,0.0046
1267,234578,Cat Quest II,15,0.0046
1268,10011839,Chained Climb Together,15,0.0046
1269,10016956,Dark Hours,15,0.0046
1270,10012700,Deadzone: Rogue,15,0.0046
1271,200943,Deus Ex: Mankind Divided™,15,0.0046
1272,201148,Dungeon Defenders II,15,0.0046
1273,10016680,FATAL FRAME II: Crimson Butterfly REMAKE,15,0.0046
1274,232512,For The King,15,0.0046
1275,10000428,Godfall,15,0.0046
1276,10008296,INDIKA,15,0.0046
1277,10019049,iRacing Arcade,15,0.0046
1278,216719,Madden NFL 18,15,0.0046
1279,10002697,Mega Zombie,15,0.0046
1280,10002216,Monopoly Madness,15,0.0046
1281,10007582,Monster Hunter Stories,15,0.0046
1282,10000430,Monster Jam Steel Titans 2,15,0.0046
1283,10000853,Nobody Saves the World,15,0.0046
1284,10000431,Puyo Puyo™ Tetris® 2,15,0.0046
1285,10013999,RENNSPORT,15,0.0046
1286,213748,Saints Row: Gat out of Hell,15,0.0046
1287,10008251,SHINOBI: Art of Vengeance,15,0.0046
1288,203977,Spelunky,15,0.0046
1289,10003849,Stranded: Alien Dawn,15,0.0046
1290,10002244,Tails of Iron,15,0.0046
1291,10002666,The Invincible,15,0.0046
1292,228852,The Jackbox Party Pack 4,15,0.0046
1293,10001581,Visage,15,0.0046
1294,10005161,WILD HEARTS™,15,0.0046
1295,233520,Yakuza 5 Remastered,15,0.0046
1296,204990,トロピコ5,15,0.0046
1297,203586,[PROTOTYPE®],14,0.0043
1298,10005351,Aliens: Dark Descent,14,0.0043
1299,10012236,Blindfire,14,0.0043
1300,10013637,Brigandine Abyss,14,0.0043
1301,10008958,Capcom Fighting Collection 2,14,0.0043
1302,234471,Coffee Talk,14,0.0043
1303,233884,DOOM (1993),14,0.0043
1304,10010701,DRAGON QUEST I & II HD-2D Remake,14,0.0043
1305,10014022,Drug Dealer Simulator 2,14,0.0043
1306,233450,DYSMANTLE,14,0.0043
1307,10004764,Elite Sports Gaming Football,14,0.0043
1308,10018062,Ember and Blade,14,0.0043
1309,235085,Empire of Sin,14,0.0043
1310,216213,Farming Simulator 17,14,0.0043
1311,10002344,FINAL FANTASY VI,14,0.0043
1312,233283,Jumanji: The Video Game,14,0.0043
1313,10020501,Keeper,14,0.0043
1314,231531,Mega Man X Legacy Collection 2,14,0.0043
1315,209177,Mirror's Edge™ Catalyst,14,0.0043
1316,10000346,Monster Truck Championship,14,0.0043
1317,10004098,MotoGP™22,14,0.0043
1318,10006032,Neon White,14,0.0043
1319,10008521,Neva,14,0.0043
1320,10003749,NHRA Championship Drag Racing: Speed For All,14,0.0043
1321,10009066,OCTOPATH TRAVELER PS4＆PS5,14,0.0043
1322,10003316,ODDBALLERS,14,0.0043
1323,10004662,Opus Castle,14,0.0043
1324,231374,Outward Definitive Edition,14,0.0043
1325,10016223,Psi-Ops: The Mindgate Conspiracy,14,0.0043
1326,10002422,Psychonauts 2,14,0.0043
1327,223057,Rad TV,14,0.0043
1328,221751,Rugby League Live 4,14,0.0043
1329,10003140,Sally Face,14,0.0043
1330,234417,ShellShock Live,14,0.0043
1331,234823,Tales of Arise,14,0.0043
1332,10004192,The Dark Pictures Anthology: The Devil In Me,14,0.0043
1333,232817,The Outer Worlds,14,0.0043
1334,227247,The Walking Dead: A New Frontier,14,0.0043
1335,10009776,Tour de France 2024,14,0.0043
1336,10015587,Trippy Trader :  Schedule & Sell,14,0.0043
1337,10002780,Unicorn Overlord,14,0.0043
1338,10015221,Virtua Fighter 5 R.E.V.O. World Stage,14,0.0043
1339,10004448,Wizard with a Gun,14,0.0043
1340,206089,ALIENATION™,13,0.004
1341,10005565,Among Us 3D: VR,13,0.004
1342,218739,ARCADE GAME SERIES: GALAGA,13,0.004
1343,218738,ARCADE GAME SERIES: Ms. PAC-MAN,13,0.004
1344,10014585,Backyard Baseball '97,13,0.004
1345,227087,Bloons TD 5,13,0.004
1346,10008396,Bus Simulator 27,13,0.004
1347,10011288,Citizen Sleeper 2: Starward Vector,13,0.004
1348,10017579,City Transport Simulator 2026,13,0.004
1349,10009174,Clue,13,0.004
1350,10000353,Crysis 3 Remastered,13,0.004
1351,207135,Danganronpa 1.2 RELOAD,13,0.004
1352,221097,DYNASTY WARRIORS 8 Empires,13,0.004
1353,10006217,Extreme Cycling,13,0.004
1354,10012804,Formula Legends,13,0.004
1355,10001291,Ghostrunner,13,0.004
1356,10010517,GreedFall: The Dying World,13,0.004
1357,201916,Hasbro Family Fun Pack,13,0.004
1358,233361,Hitman: Absolution HD,13,0.004
1359,221911,Job Simulator,13,0.004
1360,202615,MAGICKA® 2,13,0.004
1361,202697,Mega Man Legacy Collection,13,0.004
1362,10012994,Midnight Murder Club,13,0.004
1363,10014002,MindsEye,13,0.004
1364,209608,Mount & Blade: Warband,13,0.004
1365,229659,MX vs. ATV Supercross Encore,13,0.004
1366,10003263,Nickelodeon Kart Racers 3: Slime Speedway,13,0.004
1367,10002378,Persona 4 Arena Ultimax,13,0.004
1368,10014026,Scott Pilgrim EX,13,0.004
1369,204339,Sniper Elite 3,13,0.004
1370,10003848,SpiderHeck,13,0.004
1371,10019659,Splash of Color,13,0.004
1372,10007136,Square Enix Digital Content Viewer,13,0.004
1373,10013318,SuperPower,13,0.004
1374,10004816,SYNDUALITY Echo of Ada,13,0.004
1375,10001568,THE PEDESTRIAN,13,0.004
1376,10017532,The Spell Brigade,13,0.004
1377,10016535,TIME CRISIS,13,0.004
1378,10013616,Tomb Raider: Anniversary PS4 & PS5,13,0.004
1379,10007968,Trepang2,13,0.004
1380,230059,Trine 4: The Nightmare Prince,13,0.004
1381,10015481,Vampire Crawlers: The Turbo Wildcard from Vampire Survivors,13,0.004
1382,10000743,Virtua Fighter 5 Ultimate Showdown,13,0.004
1383,10004833,"Warhammer 40,000: Boltgun (PS4 & PS5)",13,0.004
1384,10008102,"Warhammer 40,000: Rogue Trader",13,0.004
1385,232887,Wolfenstein: Youngblood,13,0.004
1386,205457,Yle Areena,13,0.004
1387,10010443,Amer Fighting,12,0.0037
1388,10004394,Ape Escape,12,0.0037
1389,10008622,Arizona Sunshine® VR 2,12,0.0037
1390,232682,ASTRO BOT Rescue Mission,12,0.0037
1391,10002150,Bassmaster® Fishing 2022 PS4™ and PS5™,12,0.0037
1392,200355,Beach Buggy Racing,12,0.0037
1393,224825,Clustertruck,12,0.0037
1394,10005251,Cuties Hacked: Oh no someone stole my photos!,12,0.0037
1395,201050,Deadpool,12,0.0037
1396,10000185,DEATHLOOP,12,0.0037
1397,10015063,Denshattack!,12,0.0037
1398,223963,Dragon's Dogma: Dark Arisen,12,0.0037
1399,221177,DYNASTY WARRIORS 8: Xtreme Legends Complete Edition,12,0.0037
1400,10004920,Fate/Samurai Remnant,12,0.0037
1401,10009158,Five Nights at Freddy's: Into the Pit,12,0.0037
1402,232939,Forager,12,0.0037
1403,234278,Fury Unleashed,12,0.0037
1404,10011844,Ghosts of Tabor,12,0.0037
1405,226357,Gravity Rush™ Remastered,12,0.0037
1406,10009016,Heavy Cargo - The Truck Simulator,12,0.0037
1407,10016411,Hydroneer,12,0.0037
1408,10000328,KINGDOM HEARTS Melody of Memory,12,0.0037
1409,10003583,Lawn Mowing Simulator,12,0.0037
1410,10002616,Lost Judgment,12,0.0037
1411,10012778,Lost Soul Aside™,12,0.0037
1412,10004909,MADiSON,12,0.0037
1413,234651,Monster Energy Supercross - The Official Videogame 3,12,0.0037
1414,10000838,Monster Energy Supercross - The Official Videogame 4,12,0.0037
1415,10000294,MotoGP™20,12,0.0037
1416,10012017,My Little Universe,12,0.0037
1417,232032,Nickelodeon Kart Racers,12,0.0037
1418,10005126,OCTOPATH TRAVELER II PS4＆PS5,12,0.0037
1419,227431,Oddworld: Soulstorm,12,0.0037
1420,216569,Pinball FX3,12,0.0037
1421,10003503,Redbox,12,0.0037
1422,231129,Remnant: From the Ashes,12,0.0037
1423,10004133,RimWorld Console Edition,12,0.0037
1424,10014077,RoboCop: Rogue City - Unfinished Business,12,0.0037
1425,10008579,S.T.A.L.K.E.R.: Call of Prypiat,12,0.0037
1426,233255,Snooker 19,12,0.0037
1427,233211,Spider-Man: Far From Home VR,12,0.0037
1428,227469,Stellaris: Console Edition,12,0.0037
1429,10001170,Temtem,12,0.0037
1430,10011758,Tennis Elbow 4,12,0.0037
1431,10012469,Terminator 2D: NO FATE,12,0.0037
1432,10006285,The Mortuary Assistant,12,0.0037
1433,10003778,Thymesia,12,0.0037
1434,205065,TRANSFORMERS: Devastation,12,0.0037
1435,10002475,TUNIC,12,0.0037
1436,10001458,Two Point Campus,12,0.0037
1437,216757,Verdun,12,0.0037
1438,10009826,Voidtrain,12,0.0037
1439,205514,ZOMBI,12,0.0037
1440,207051,ドラゴンクエストXI　過ぎ去りし時を求めて,12,0.0037
1441,10002040,Amazon Freevee,11,0.0034
1442,10013958,BlazBlue Entropy Effect X,11,0.0034
1443,10010756,Bus Bound,11,0.0034
1444,234293,Castlevania Anniversary Collection,11,0.0034
1445,232987,Catherine: Full Body,11,0.0034
1446,10002606,Company of Heroes 3,11,0.0034
1447,10009392,Crow Country,11,0.0034
1448,10005947,Daxter,11,0.0034
1449,10003868,Destroy All Humans! 2 - Reprobed,11,0.0034
1450,229481,Dishonored®: Death of the Outsider™,11,0.0034
1451,234453,DOOM 3,11,0.0034
1452,234806,Erica,11,0.0034
1453,229479,FINAL FANTASY IX,11,0.0034
1454,10017591,Gitaroo-Man,11,0.0034
1455,234650,GRIS,11,0.0034
1456,10004151,Harry Potter: Quidditch Champions,11,0.0034
1457,10003084,Hot Wheels® Rift Rally,11,0.0034
1458,231863,Hotshot Racing,11,0.0034
1459,10002709,Isonzo,11,0.0034
1460,202225,Jetpack Joyride,11,0.0034
1461,10006168,Jusant,11,0.0034
1462,202448,LEGO® STAR WARS™: The Force Awakens,11,0.0034
1463,10007112,"Little Kitty, Big City",11,0.0034
1464,229796,Madden NFL 19,11,0.0034
1465,10001408,Matchpoint - Tennis Championships,11,0.0034
1466,227873,Mega Man Legacy Collection 2,11,0.0034
1467,10010256,Monster Train,11,0.0034
1468,10006305,MotoGP™23 PS4 & PS5,11,0.0034
1469,10005309,Moving Out 2,11,0.0034
1470,203143,NARUTO SHIPPUDEN: Ultimate Ninja STORM 2,11,0.0034
1471,10005197,Oddworld: Abe's Oddysee (PS1 emulation),11,0.0034
1472,231796,Phoenix Wright: Ace Attorney Trilogy,11,0.0034
1473,203447,Pinball Arcade,11,0.0034
1474,233003,RESIDENT EVIL RESISTANCE,11,0.0034
1475,203706,RESOGUN™,11,0.0034
1476,222873,Ride 2,11,0.0034
1477,204506,Serious Sam Collection,11,0.0034
1478,204293,Skullgirls 2nd Encore,11,0.0034
1479,10014874,South of Midnight,11,0.0034
1480,10015004,Starsand Island,11,0.0034
1481,10008636,Teenage Mutant Ninja Turtles: Mutants Unleashed,11,0.0034
1482,10001332,Terminator: Resistance Enhanced,11,0.0034
1483,204613,The Jackbox Party Pack 2,11,0.0034
1484,232851,The LEGO® Movie 2 - Videogame,11,0.0034
1485,10004825,The Outer Worlds: Spacer's Choice Edition,11,0.0034
1486,10007126,The Thaumaturge,11,0.0034
1487,10007284,The Walking Dead: Saints & Sinners,11,0.0034
1488,10001629,Turok 2: Seeds Of Evil,11,0.0034
1489,205194,Valiant Hearts: The Great War,11,0.0034
1490,10015979,Village in the Shade,11,0.0034
1491,234709,Werewolf: The Apocalypse - Earthblood,11,0.0034
1492,10001104,Who Wants to Be a Millionaire?,11,0.0034
1493,228712,デジモンストーリー サイバースルゥース ハッカーズメモリー,11,0.0034
1494,10010964,AAA Dynamic Scenes,10,0.0031
1495,10005823,AFL 23,10,0.0031
1496,10002794,Aliens: Fireteam Elite PS4 & PS5,10,0.0031
1497,216879,Aragami,10,0.0031
1498,10008588,Baby Steps,10,0.0031
1499,232792,Bendy and the Ink Machine,10,0.0031
1500,200510,Blacklight: Retribution,10,0.0031
1501,221878,Brawlout,10,0.0031
1502,10004083,Capcom Fighting Collection,10,0.0031
1503,234421,Contra Anniversary Collection,10,0.0031
1504,10000351,Crysis 2 Remastered,10,0.0031
1505,234788,Darwin Project,10,0.0031
1506,221077,DEAD OR ALIVE 5 Last Round,10,0.0031
1507,225086,Death Squared,10,0.0031
1508,228706,DISSIDIA FINAL FANTASY NT,10,0.0031
1509,10003206,DRAGON BALL: THE BREAKERS,10,0.0031
1510,221868,Dragon Quest X Online,10,0.0031
1511,10005462,DRIFTCE,10,0.0031
1512,10012639,EVERYBODY'S GOLF HOT SHOTS,10,0.0031
1513,231485,F1® 2018,10,0.0031
1514,227751,F1™ 2017,10,0.0031
1515,10003269,Far Cry® 3 Blood Dragon Classic Edition,10,0.0031
1516,10002089,First Class Trouble,10,0.0031
1517,233993,Frostpunk,10,0.0031
1518,10008442,Frostpunk 2,10,0.0031
1519,201815,Gauntlet™,10,0.0031
1520,10003965,Goat Simulator: Remastered,10,0.0031
1521,10005248,GUNDAM BREAKER 4,10,0.0031
1522,202013,HELLDIVERS™,10,0.0031
1523,10009447,Hole io,10,0.0031
1524,202024,Homefront®: The Revolution,10,0.0031
1525,10001919,Hotel Transylvania: Scary-Tale Adventures,10,0.0031
1526,202184,Jak 3™,10,0.0031
1527,202214,Jak and Daxter™: the Precursor Legacy,10,0.0031
1528,232735,Kingdom: Two Crowns,10,0.0031
1529,10009063,Legacy of Kain™ Soul Reaver 1&2 Remastered,10,0.0031
1530,202936,Marvel Ultimate Alliance,10,0.0031
1531,10002991,MechWarrior 5: Mercenaries,10,0.0031
1532,233421,Mega Man Zero/ZX Legacy Collection,10,0.0031
1533,202880,METAL SLUG 3,10,0.0031
1534,10001934,MotoGP™21,10,0.0031
1535,202963,NBA 2K15,10,0.0031
1536,202458,Neon TV,10,0.0031
1537,231375,ONE PIECE WORLD SEEKER,10,0.0031
1538,203372,Pathé Thuis,10,0.0031
1539,224933,Portal Knights,10,0.0031
1540,10002488,Primal Carnage: Evolution,10,0.0031
1541,212880,Pro Evolution Soccer 2015,10,0.0031
1542,10001441,Quake,10,0.0031
1543,235108,Sherlock Holmes Chapter One,10,0.0031
1544,204305,Slender - The Arrival,10,0.0031
1545,10018909,STEINS;GATE RE:BOOT,10,0.0031
1546,10016308,Subway Simulator 2025 - City Train,10,0.0031
1547,230635,Taiko no Tatsujin: Drum Session!,10,0.0031
1548,10008356,Taiko no Tatsujin: Rhythm Festival,10,0.0031
1549,215974,Tearaway™ Unfolded,10,0.0031
1550,10005100,TEKKEN2,10,0.0031
1551,204611,The Jackbox Party Pack,10,0.0031
1552,10004463,THE KING OF FIGHTERS XIII GLOBAL MATCH,10,0.0031
1553,10012789,The Legend of Heroes: Trails beyond the Horizon,10,0.0031
1554,10004172,The Talos Principle 2,10,0.0031
1555,232129,The Walking Dead: The Final Season,10,0.0031
1556,10016006,TRUCK SIMULATOR US DRIVER,10,0.0031
1557,10008366,Twisted Metal,10,0.0031
1558,218800,WARRIORS OROCHI 4 Ultimate,10,0.0031
1559,221803,WRC 6 FIA World Rally Championship,10,0.0031
1560,205522,Zombie Army Trilogy,10,0.0031
1561,217754,龍が如く６　命の詩。,10,0.0031
1562,10004957,Age of Wonders 4,9,0.0028
1563,10000812,ALEX KIDD IN MIRACLE WORLD DX,9,0.0028
1564,10011929,Bus Driving Simulator : EVO,9,0.0028
1565,10017883,Carry The Glass,9,0.0028
1566,10002921,Chernobylite Complete Edition,9,0.0028
1567,10005446,COCOON,9,0.0028
1568,10014258,Darwin's Paradox!,9,0.0028
1569,218017,Dead Island: Riptide - Definitive Edition,9,0.0028
1570,10002989,DEEEER Simulator: Your Average Everyday Deer Game,9,0.0028
1571,10008876,Deer Hunting Camp,9,0.0028
1572,10002162,ENDLESS™ Dungeon - Definitive Edition,9,0.0028
1573,10002340,FINAL FANTASY II,9,0.0028
1574,10000846,Forspoken,9,0.0028
1575,235198,Freddy Fazbear's Pizzeria Simulator,9,0.0028
1576,10000318,FuzzBall,9,0.0028
1577,234646,Gigantosaurus The Game,9,0.0028
1578,232599,GOD EATER™ 3,9,0.0028
1579,10014870,Haste,9,0.0028
1580,10008404,Have a Nice Death,9,0.0028
1581,233011,HUMANITY,9,0.0028
1582,202185,Jak II™,9,0.0028
1583,202276,Journey,9,0.0028
1584,10003878,KartRider: Drift,9,0.0028
1585,10003149,Lake,9,0.0028
1586,202899,Manhunt,9,0.0028
1587,227158,Marvel’s Guardians of the Galaxy: The Telltale Series,9,0.0028
1588,10017196,MAVRIX by Matt Jones,9,0.0028
1589,202878,METAL SLUG XX,9,0.0028
1590,202865,Minecraft Story Mode,9,0.0028
1591,217487,Monster Boy and the Cursed Kingdom,9,0.0028
1592,10012399,Monster Train 2,9,0.0028
1593,233530,MXGP 2019 - The Official Motocross Videogame,9,0.0028
1594,221929,MXGP2 - The Official Motocross Videogame,9,0.0028
1595,231815,MY HERO ONE’S JUSTICE,9,0.0028
1596,224893,NBA LIVE 18,9,0.0028
1597,231120,NHL™ 19,9,0.0028
1598,10004221,Persona 3 Portable,9,0.0028
1599,10005587,POSTAL 4: No Regerts,9,0.0028
1600,203621,Quiplash,9,0.0028
1601,203654,Rabbids Invasion: The Interactive TV Show,9,0.0028
1602,234774,ReadySet Heroes,9,0.0028
1603,10015861,RIDGE RACER,9,0.0028
1604,10005097,Ridge Racer 2,9,0.0028
1605,10003231,Salt and Sacrifice,9,0.0028
1606,10005173,Scorn,9,0.0028
1607,10001697,SEASON: A letter to the future,9,0.0028
1608,210699,Sébastien Loeb Rally EVO,9,0.0028
1609,10010183,Sengoku Dynasty,9,0.0028
1610,10010133,Shave & Stuff,9,0.0028
1611,10011189,Shieldwall,9,0.0028
1612,222426,Skylanders Imaginators,9,0.0028
1613,227988,Space Hulk: Deathwing,9,0.0028
1614,10014966,Star Trek™: Voyager® - Across the Unknown,9,0.0028
1615,10003187,Steelrising,9,0.0028
1616,10002585,STRANGER OF PARADISE FINAL FANTASY ORIGIN PS4 & PS5,9,0.0028
1617,10015390,SUPER BOMBERMAN COLLECTION,9,0.0028
1618,10000952,Super Monkey Ball Banana Mania,9,0.0028
1619,10013941,Supermarket Manager Simulator,9,0.0028
1620,233784,Surviving the Aftermath,9,0.0028
1621,10010432,SWORN,9,0.0028
1622,225780,TERA,9,0.0028
1623,10003342,THE HOUSE OF THE DEAD: Remake,9,0.0028
1624,10014727,The Jackbox Party Pack 11,9,0.0028
1625,232168,The Jackbox Party Pack 5,9,0.0028
1626,234226,The Jackbox Party Pack 6,9,0.0028
1627,204734,The King of Fighters Collection: The Orochi Saga,9,0.0028
1628,10001340,The Sinking City Remastered,9,0.0028
1629,216542,The Surge,9,0.0028
1630,232357,The Surge 2,9,0.0028
1631,10010747,Tomb Raider: Legend,9,0.0028
1632,10013144,UBOAT,9,0.0028
1633,10009766,UNBEATABLE,9,0.0028
1634,10008215,Visions of Mana,9,0.0028
1635,10002430,We Were Here Forever,9,0.0028
1636,10013208,Weed Lord Simulator,9,0.0028
1637,10000898,Worms Rumble,9,0.0028
1638,234734,WWE 2K Battlegrounds,9,0.0028
1639,231468,Adventure Time: Pirates of the Enchiridion,8,0.0024
1640,10005283,Alone in the Dark,8,0.0024
1641,231064,Bad North,8,0.0024
1642,10002398,Beach Buggy Racing 2: Island Adventure,8,0.0024
1643,216085,BLAZBLUE CENTRALFICTION,8,0.0024
1644,229723,BLAZBLUE CROSS TAG BATTLE,8,0.0024
1645,228948,Bubsy: The Woolies Strike Back,8,0.0024
1646,10017119,Bus Simulator : World Tour,8,0.0024
1647,10013255,Car For Sale Simulator 2023,8,0.0024
1648,10002805,CARRION,8,0.0024
1649,10007943,Castlevania Dominus Collection,8,0.0024
1650,229453,Cat Quest,8,0.0024
1651,223088,Danganronpa V3: Killing Harmony,8,0.0024
1652,222248,Destroy All Humans!,8,0.0024
1653,227129,DiRT 4,8,0.0024
1654,233883,DOOM II (Classic),8,0.0024
1655,10019616,Ecchi Crush,8,0.0024
1656,10003484,Eiyuden Chronicle: Hundred Heroes,8,0.0024
1657,10007652,Empire of the Ants,8,0.0024
1658,10009135,Exhausted Man,8,0.0024
1659,10013482,FANTASY LIFE i: The Girl Who Steals Time,8,0.0024
1660,233566,Fantasy Strike,8,0.0024
1661,201645,Farming Simulator 15,8,0.0024
1662,10002339,FINAL FANTASY,8,0.0024
1663,10002342,FINAL FANTASY IV,8,0.0024
1664,235194,Five Nights at Freddy's: Sister Location,8,0.0024
1665,10014823,Full Stride,8,0.0024
1666,10009469,Funko Fusion,8,0.0024
1667,10002507,Ghostbusters: Spirits Unleashed Ecto Edition,8,0.0024
1668,234641,Gold Mining Simulator,8,0.0024
1669,10009582,Halloween Puzzle,8,0.0024
1670,10008685,Hi-Fi RUSH,8,0.0024
1671,227392,Hunting Simulator,8,0.0024
1672,10010589,Infection Free Zone,8,0.0024
1673,232859,Judgment,8,0.0024
1674,10000308,Jump King,8,0.0024
1675,202363,Kung Fu Panda: Showdown of Legendary Legends,8,0.0024
1676,10010519,LOLLIPOP CHAINSAW RePOP,8,0.0024
1677,202774,Madden NFL 16,8,0.0024
1678,10004736,Mandragora: Whispers of the Witch Tree,8,0.0024
1679,202934,Marvel Ultimate Alliance 2,8,0.0024
1680,202861,METAL GEAR SOLID V: GROUND ZEROES,8,0.0024
1681,10014780,Mixtape,8,0.0024
1682,231332,MLB® The Show™ 18,8,0.0024
1683,232689,Monster Jam: Steel Titans,8,0.0024
1684,233375,MotoGP™19,8,0.0024
1685,10001519,Observer: System Redux,8,0.0024
1686,203202,Oddworld: New 'n' Tasty,8,0.0024
1687,233719,Overpass,8,0.0024
1688,10013491,Painkiller,8,0.0024
1689,10000873,Pile Up! Box by Box,8,0.0024
1690,10016617,Prison Escape Simulator,8,0.0024
1691,10006226,Professional Baseball Spirits 2024-2025,8,0.0024
1692,203250,Puyo Puyo™ Tetris®,8,0.0024
1693,10005099,R4 RIDGE RACER TYPE 4®,8,0.0024
1694,232117,Resident Evil Code: Veronica X,8,0.0024
1695,203761,Rocksmith 2014,8,0.0024
1696,233755,Rugby 20,8,0.0024
1697,10002085,Rumbleverse,8,0.0024
1698,10001263,SAMURAI WARRIORS 5,8,0.0024
1699,10012598,Screamer,8,0.0024
1700,204320,SOMA,8,0.0024
1701,10008959,Starship Troopers: Extermination,8,0.0024
1702,10013900,Styx: Blades of Greed,8,0.0024
1703,10019457,Suika Game,8,0.0024
1704,10004838,SUPER BOMBERMAN R 2,8,0.0024
