rank,title_id,title,players,percentage
67,10008091,Nickelodeon All-Star Brawl 2,1052,0.3691
68,231761,Diablo® IV,1047,0.3674
69,10011830,F1® 25,1034,0.3628
70,10004473,Resident Evil 4,1030,0.3614
71,10012851,NHL® 26,1029,0.3611
72,10002100,FINAL FANTASY XVI,1012,0.3551
73,221850,DayZ,1003,0.3519
74,10006873,THE FINALS,997,0.3498
75,229438,STAR WARS™ Battlefront™ II,987,0.3463
76,10010764,Wuthering Waves,977,0.3428
77,10006270,TEKKEN 8,975,0.3421
78,233030,EA SPORTS™ UFC® 4,961,0.3372
79,10012768,GOALS,960,0.3369
80,10009763,Zenless Zone Zero,933,0.3274
81,10008740,Asphalt Legends,930,0.3263
82,10010971,Call of Duty®: Modern Warfare® II,912,0.32
83,10008972,PGA TOUR 2K25,911,0.3197
84,233407,Call of Duty®: Black Ops Cold War,899,0.3154
85,234659,Need for Speed™ Heat,891,0.3126
86,229182,Call of Duty®: Modern Warfare®,885,0.3105
87,228857,The Sims™ 4,881,0.3091
88,10003923,Ghost of Yōtei,863,0.3028
89,232860,PUBG: BATTLEGROUNDS,862,0.3025
90,10003330,"Warhammer 40,000: Space Marine 2",842,0.2954
91,10000649,Marvel's Spider-Man: Miles Morales,830,0.2912
92,10008537,LEGO® Batman™: Legacy of the Dark Knight,829,0.2909
93,227770,God of War,812,0.2849
94,10015533,Resident Evil Requiem,808,0.2835
95,232391,Tom Clancy's The Division® 2,801,0.2811
96,10011349,REMATCH,800,0.2807
97,10003151,EA SPORTS™ College Football 25,789,0.2769
98,10008755,SONIC X SHADOW GENERATIONS,782,0.2744
99,10005673,Phasmophobia,780,0.2737
100,10002357,MY HERO ULTRA RUMBLE,775,0.2719
101,10010877,ELDEN RING NIGHTREIGN,768,0.2695
102,232447,Hogwarts Legacy,767,0.2691
103,10014720,The Seven Deadly Sins: Origin,759,0.2663
104,234689,It Takes Two  PS4™ & PS5™,740,0.2597
105,202943,Mortal Kombat X,717,0.2516
106,10000459,Riders Republic™,713,0.2502
107,10011213,MLB® The Show™ 25,708,0.2484
108,10014058,Delta Force,704,0.247
109,230955,The Elder Scrolls V: Skyrim Special Edition,702,0.2463
110,228868,theHunter: Call of the Wild™,695,0.2439
111,10007460,Baldur's Gate 3,665,0.2333
112,227552,ザ クルー2,663,0.2326
113,227410,Kingdom Come: Deliverance,632,0.2218
114,10001369,Cuphead,625,0.2193
115,10000171,Share Factory Studio,621,0.2179
116,228720,Fishing Planet,614,0.2154
117,217012,DRAGON BALL XENOVERSE 2,610,0.214
118,221727,Horizon Zero Dawn™,609,0.2137
119,10005323,Star Wars Outlaws,608,0.2133
120,10005176,Monster Hunter Wilds,599,0.2102
121,10004336,EA SPORTS™ FIFA 23,594,0.2084
122,10002694,The Last of Us™ Part I,572,0.2007
123,232300,Call of Duty®: Black Ops 4,558,0.1958
124,10009326,EA SPORTS™ Madden NFL 25,555,0.1947
125,10000248,HITMAN World of Assassination,551,0.1933
126,200472,BATMAN™: ARKHAM KNIGHT,546,0.1916
127,10010198,Arma Reforger,541,0.1898
128,233112,Tom Clancy’s Ghost Recon® Breakpoint,541,0.1898
129,205354,UNCHARTED: Legacy of Thieves Collection,538,0.1888
130,10002684,ASTRO BOT,536,0.1881
131,232248,Fallout 76,535,0.1877
132,10001615,Street Fighter 6,527,0.1849
133,10005275,Honkai: Star Rail,523,0.1835
134,201511,Fallout 4,522,0.1832
135,10000161,CarX Drift Racing Online,511,0.1793
136,10016592,EA SPORTS™ College Football 27,508,0.1783
137,10000819,Borderlands 4,503,0.1765
138,10001269,Need for Speed™ Unbound,494,0.1733
139,10001988,The Outlast Trials,484,0.1698
140,10008451,7 Days to Die - Console Edition,478,0.1677
141,217611,3on3 Freestyle,477,0.1674
142,10009909,Assassin’s Creed Shadows,465,0.1632
143,10008651,MLB® The Show™ 24,462,0.1621
144,10000237,Assassin's Creed Valhalla,461,0.1618
145,10005318,The First Descendant,460,0.1614
146,216759,WATCH_DOGS® 2,457,0.1604
147,10007638,DRAGONBALL GEKISHIN SQUADRA,455,0.1597
148,10010602,Path of Exile 2,449,0.1575
149,229018,DAYS GONE,447,0.1568
150,10011142,Where Winds Meet (F2P),447,0.1568
151,10008884,Sea of Thieves,446,0.1565
152,227139,Human Fall Flat,440,0.1544
153,235235,Resident Evil Village,437,0.1533
154,229601,Assassin's Creed® Odyssey,428,0.1502
155,227115,Call of Duty®: WWII,427,0.1498
156,10003336,MBC Shahid,422,0.1481
157,201061,Dead Island 2,419,0.147
158,10003552,Grand Theft Auto: San Andreas – The Definitive Edition,416,0.146
159,10004289,UFL,409,0.1435
160,232796,World of Warships: Legends,407,0.1428
161,200520,Bloodborne™,404,0.1418
162,228638,The Last of Us™ Remastered,404,0.1418
163,224802,ARK: Survival Evolved,401,0.1407
164,10000177,Sackboy: A Big Adventure,401,0.1407
165,10001481,Yu-Gi-Oh! MASTER DUEL,401,0.1407
166,231416,The Forest,400,0.1404
167,10011027,Palworld,398,0.1397
168,10011746,NBA THE RUN,397,0.1393
169,212870,NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,395,0.1386
170,229261,Rec Room,395,0.1386
171,10000928,MX vs ATV Legends,394,0.1383
172,229500,RESIDENT EVIL 2,394,0.1383
173,233495,DELTARUNE,392,0.1375
174,232043,Stick Fight: The Game,391,0.1372
175,10010684,WWE 2K25,389,0.1365
176,204794,ウィッチャー３　ワイルドハント,388,0.1361
177,204861,The Elder Scrolls Online,375,0.1316
178,10007144,Black Myth: Wukong,373,0.1309
179,216600,No Man's Sky,370,0.1298
180,10009205,Arknights: Endfield,368,0.1291
181,233961,FAR CRY®6,368,0.1291
182,232654,Hollow Knight,366,0.1284
183,10009245,SMITE 2,362,0.127
184,10005841,2XKO,350,0.1228
185,10001771,Farming Simulator 22,349,0.1225
186,10002538,FIFA 22,347,0.1218
187,10003123,Goat Simulator 3,343,0.1204
188,10001996,Hell Let Loose,343,0.1204
189,201697,Tom Clancy's Ghost Recon® Wildlands,338,0.1186
190,10003763,Predecessor,337,0.1182
191,228726,DRAGON BALL FighterZ,334,0.1172
192,203902,Rayman Legends,332,0.1165
193,205353,Uncharted™: The Nathan Drake Collection,328,0.1151
194,221692,Far Cry® 5,323,0.1133
195,10003551,Grand Theft Auto: Vice City – The Definitive Edition,323,0.1133
196,221732,Injustice 2,322,0.113
197,10004865,Assassin's Creed® Mirage,320,0.1123
198,234762,Chivalry 2,320,0.1123
199,231096,Hello Neighbor,320,0.1123
200,227147,Insurgency: Sandstorm [PS4 & PS5],319,0.1119
201,10003999,FINAL FANTASY VII REBIRTH,318,0.1116
202,227447,NARUTO TO BORUTO: SHINOBI STRIKER,317,0.1112
203,223086,Need for Speed™ Payback,316,0.1109
204,10000899,Overcooked! All You Can Eat,307,0.1077
205,228744,FINAL FANTASY VII REMAKE,299,0.1049
206,10008864,Marathon,295,0.1035
207,203053,NOW,292,0.1025
208,10005114,STAR WARS Jedi: Survivor™,290,0.1018
209,10000950,Path Of Titans,288,0.1011
210,10011463,Microsoft Flight Simulator 2024,286,0.1004
211,10002651,Disney Speedstorm,284,0.0997
212,201579,FINAL FANTASY XIV Online,284,0.0997
213,234902,Assetto Corsa Competizione,283,0.0993
214,203427,Plants vs Zombies GW2,282,0.099
215,227649,Crash Bandicoot N. Sane Trilogy,280,0.0982
216,228618,God of War® III Remastered,277,0.0972
217,205080,Terraria – PlayStation®4 Edition,277,0.0972
218,203383,Plex,275,0.0965
219,10005570,Sonic Racing: CrossWorlds,275,0.0965
220,10015370,Invincible VS,274,0.0961
221,10014519,Football Manager 26 Console,271,0.0951
222,227229,Stardew Valley,271,0.0951
223,10007978,WWE 2K24,270,0.0947
224,234959,SnowRunner,269,0.0944
225,10000663,POLICE SIMULATOR: PATROL OFFICERS,266,0.0933
226,222727,Detroit: Become Human™,264,0.0926
227,10011588,My First Gran Turismo,263,0.0923
228,10010334,Balatro,262,0.0919
229,10003464,Maximum Football,260,0.0912
230,10005449,Split Fiction,260,0.0912
231,217373,UNO®,258,0.0905
232,10009028,Poppy Playtime: Chapter 1,257,0.0902
233,10002848,Lords of the Fallen,254,0.0891
234,10010627,Squirrel with a Gun,254,0.0891
235,10002474,Enlisted,253,0.0888
236,10003910,Test Drive Unlimited Solar Crown,253,0.0888
237,10001917,CarX Street,252,0.0884
238,204541,Sky Go,251,0.0881
239,10015041,Backrooms: Escape Together,250,0.0877
240,233235,DRAGON BALL Z: KAKAROT,250,0.0877
241,233032,Black Desert,244,0.0856
242,10001973,Sifu,243,0.0853
243,200088,Assassin's Creed® Unity,242,0.0849
244,10006164,Red Dead Redemption,242,0.0849
245,204584,The Binding of Isaac: Rebirth,239,0.0839
246,10004708,TopSpin 2K25,239,0.0839
247,10011854,Blades of Fire,237,0.0832
248,10004744,NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS,237,0.0832
249,10007904,Teardown,237,0.0832
250,10003641,Totally Accurate Battle Simulator,237,0.0832
251,10005844,Dragon's Dogma 2,236,0.0828
252,10000886,Horizon Forbidden West,235,0.0825
253,220037,RESIDENT EVIL 7 biohazard,235,0.0825
254,221824,Battlefield™ 1,234,0.0821
255,234014,HUNT: SHOWDOWN 1896,234,0.0821
256,10012067,Jurassic World Evolution 3,234,0.0821
257,212581,World of Tanks Modern Armor,234,0.0821
258,10011934,Starfield,233,0.0818
259,201129,Dying Light,232,0.0814
260,200089,Assassin's Creed® IV Black Flag,231,0.0811
261,231228,Descenders,231,0.0811
262,10008503,Clair Obscur: Expedition 33,230,0.0807
263,10005529,SILENT HILL 2,226,0.0793
264,227061,A Way Out,224,0.0786
265,216064,Batman: Return to Arkham,224,0.0786
266,10008585,NEW MONOPOLY®,224,0.0786
267,232898,Sekiro™: Shadows Die Twice,224,0.0786
268,233410,Crash™ Team Racing Nitro-Fueled,222,0.0779
269,10007312,Deceit 2,222,0.0779
270,10001524,JOYN,221,0.0775
271,230658,World War Z: Aftermath,220,0.0772
272,10005853,WUCHANG: Fallen Feathers,220,0.0772
273,235179,Avatar: Frontiers of Pandora™,219,0.0768
274,10012871,FragPunk,219,0.0768
275,10008183,Life is Strange: Double Exposure,219,0.0768
276,10014332,NASCAR 25,217,0.0761
277,222066,Assassin's Creed® Origins,214,0.0751
278,10006210,Kingdom Come: Deliverance II,214,0.0751
279,10001758,Trackmania®,213,0.0747
280,227326,Battlefield™ V,210,0.0737
281,221941,Call of Duty®: Modern Warfare® Remastered,210,0.0737
282,234386,Risk of Rain 2,210,0.0737
283,232883,Subnautica,209,0.0733
284,232374,Dying Light 2,208,0.073
285,10002771,Persona 5 Royal,208,0.073
286,225697,KINGDOM HEARTS - HD 1.5+2.5 ReMIX -,205,0.0719
287,10005908,Hollow Knight: Silksong,204,0.0716
288,205174,Fandango at Home,203,0.0712
289,10008649,Mafia: Trilogy,203,0.0712
290,10000669,Ratchet & Clank: Rift Apart,202,0.0709
291,10011468,Dying Light: The Beast,201,0.0705
292,232847,LEGO® Star Wars™: The Skywalker Saga,201,0.0705
293,10002719,The Texas Chain Saw Massacre,201,0.0705
294,221661,ACE COMBAT™ 7: SKIES UNKNOWN,196,0.0688
295,221813,Titanfall™ 2,196,0.0688
296,222022,TEKKEN™7,193,0.0677
297,227315,Devil May Cry 5 Series,191,0.067
298,10010956,Echoes of Aincrad,191,0.067
299,202493,LEGO® Marvel™ Super Heroes,191,0.067
300,200995,DC Universe Online,189,0.0663
301,235061,Golf With Your Friends,189,0.0663
302,10002577,Jurassic World Evolution 2,189,0.0663
303,234363,Sniper Elite 5,189,0.0663
304,10006452,Pool Blitz,188,0.066
305,221672,Call of Duty®: Infinite Warfare,187,0.0656
306,221800,ESPN,186,0.0653
307,233621,Mount & Blade II: Bannerlord,186,0.0653
308,232345,STAR WARS Jedi: Fallen Order™,185,0.0649
309,228785,Monster Hunter: World,183,0.0642
310,227478,Borderlands 3,182,0.0639
311,10001555,Persona 3 Reload,182,0.0639
312,10013935,OSN+,181,0.0635
313,10014968,Content Warning,179,0.0628
314,10000378,Minecraft Dungeons,177,0.0621
315,201190,DARK SOULS™ III,175,0.0614
316,10007788,NBA 2K24,175,0.0614
317,10000988,My Videos,173,0.0607
318,10004896,Wobbly Life,173,0.0607
319,231363,MOBILE SUIT GUNDAM BATTLE OPERATION 2,172,0.0604
320,232120,Resident Evil Revelations 2,171,0.06
321,10008540,Demon Slayer -Kimetsu no Yaiba- The Hinokami Chronicles 2,168,0.0589
322,209904,Prominence Poker,168,0.0589
323,10006891,Stellar Blade™,168,0.0589
324,10006070,Bluey: The Videogame,167,0.0586
325,10003654,PowerWash Simulator,167,0.0586
326,229066,Granblue Fantasy: Relink,166,0.0582
327,10002075,PRAGMATA,166,0.0582
328,10006052,Lies of P,165,0.0579
329,10001723,Crave,163,0.0572
330,10000264,Crash Bandicoot™ 4: It’s About Time,162,0.0568
331,232581,Watch Dogs: Legion,161,0.0565
332,225519,Assassin's Creed The Ezio Collection,160,0.0561
333,10001521,Stan.,160,0.0561
334,200449,Battlefield 4™,159,0.0558
335,229433,Call of Duty®: Modern Warfare® 2 Campaign Remastered,159,0.0558
336,10001137,Five Nights at Freddy's: Security Breach,159,0.0558
337,10007919,Nine Sols,159,0.0558
338,204513,Surgeon Simulator,159,0.0558
339,201634,Far Cry® Primal,158,0.0554
340,216695,Middle-earth™: Shadow of War™,158,0.0554
341,10007263,PAYDAY 3,158,0.0554
342,10001114,Stray,158,0.0554
343,10001603,Kayo Sports,157,0.0551
344,232116,Resident Evil 6,157,0.0551
345,10006239,Madden NFL 24,155,0.0544
346,10004836,NBA 2K23,155,0.0544
347,233069,RESIDENT EVIL 3,155,0.0544
348,10000758,Battlefield™ 2042,154,0.054
349,10006008,F1® 23,154,0.054
350,10008829,Gears of War: Reloaded,154,0.054
351,231944,LEGO® DC Super-Villains,152,0.0533
352,10010999,REANIMAL,151,0.053
353,232115,Resident Evil 5,151,0.053
354,234585,DEATH STRANDING™,150,0.0526
355,235302,Mafia: Definitive Edition,150,0.0526
356,201624,Far Cry® 4,149,0.0523
357,233202,Maneater,149,0.0523
358,205264,WATCH_DOGS™,149,0.0523
359,10002466,Disney Dreamlight Valley,144,0.0505
360,10008874,F1® 24,144,0.0505
361,10018882,Poppy Playtime: Chapter 5,143,0.0502
362,10011105,The Exit 8,143,0.0502
363,227252,Wreckfest,143,0.0502
364,10003550,Grand Theft Auto III – The Definitive Edition,142,0.0498
365,10001538,DEATH STRANDING 2: ON THE BEACH,141,0.0495
366,202494,LEGO® MARVEL's Avengers,141,0.0495
367,10000368,Demon's Souls,139,0.0488
368,10009610,Planet Coaster 2,139,0.0488
369,221750,Rise of the Tomb Raider,139,0.0488
370,228887,Undertale,139,0.0488
371,10018449,Hades II,138,0.0484
372,10007550,Mediaset Infinity,138,0.0484
373,10010023,Party Animals,138,0.0484
374,10003284,Aimlabs,136,0.0477
375,10005250,Monster Hunter Rise,136,0.0477
376,10000781,Need for Speed™ Hot Pursuit Remastered,136,0.0477
377,200759,Call of Duty® Ghosts,135,0.0474
378,10017626,eBaseball™: PRO SPIRIT,135,0.0474
379,10007897,Until Dawn™,134,0.047
380,10000453,Guilty Gear -Strive-,133,0.0467
381,10007935,The Adventures of Elliot: The Millennium Tales,133,0.0467
382,10000349,eFootball PES 2021 SEASON UPDATE,132,0.0463
383,231486,Far Cry® 3 Classic Edition,131,0.046
384,216741,Pluto TV ,131,0.046
385,10008399,RaiPlay,131,0.046
386,10001710,BLEACH Rebirth of Souls,130,0.0456
387,10013248,Onimusha: Way of the Sword,130,0.0456
388,10007749,Who's Your Daddy?!,130,0.0456
389,227108,Crossout,128,0.0449
390,231121,Overcooked 2,128,0.0449
391,231800,DEAD OR ALIVE 6,127,0.0446
392,10015126,Piece Out: Avatarland,127,0.0446
393,235037,Rogue Company,127,0.0446
394,10009803,Slime Rancher 2,127,0.0446
395,10000438,Construction Simulator,126,0.0442
396,231844,Shadow of the Tomb Raider,126,0.0442
397,10010248,The Elder Scrolls IV: Oblivion Remastered,126,0.0442
398,10011450,World of Tanks: HEAT,125,0.0439
399,216855,AdVenture Capitalist,124,0.0435
400,234658,Plants vs. Zombies: Battle for Neighborville™,124,0.0435
401,10007669,Gorilla Tag,123,0.0432
402,10007134,Mafia: The Old Country,123,0.0432
403,232519,Stranded Deep,123,0.0432
404,205996,Channel 4,122,0.0428
405,10000278,FIFA 21,122,0.0428
406,212740,Tomb Raider: Definitive Edition,122,0.0428
407,232589,Vigor,122,0.0428
408,232009,Devil May Cry HD Collection,121,0.0425
409,10006500,NHL® 24,121,0.0425
410,10002065,Alan Wake 2,120,0.0421
411,10000176,Returnal,120,0.0421
412,10004355,bilibili,119,0.0418
413,10002958,Dead Space,119,0.0418
414,10004258,EA SPORTS™ WRC,119,0.0418
415,235298,Subnautica: Below Zero,119,0.0418
416,233219,CAPTAIN TSUBASA: RISE OF NEW CHAMPIONS,117,0.0411
417,10008971,Off The Grid - Early Access,117,0.0411
418,234529,Persona 5 Royal,117,0.0411
419,10007264,Blasphemous 2,116,0.0407
420,10002097,Bleach: Brave Souls Anime Game,116,0.0407
421,233251,Bus Simulator 21 Next Stop,116,0.0407
422,234770,Mafia II: Definitive Edition,116,0.0407
423,10004937,Disney•Pixar Toy Story 3,115,0.0404
424,232624,DOOM Eternal,115,0.0404
425,231840,HITMAN™ 2,114,0.04
426,10001234,Call of Duty®: Vanguard,113,0.0397
427,231261,Conan Exiles,113,0.0397
428,10009413,DAVE THE DIVER,113,0.0397
429,234568,FIFA 20,113,0.0397
430,10009602,Raft,113,0.0397
431,232114,resident evil 4 (2005),113,0.0397
432,10001302,JoJo's Bizarre Adventure: All-Star Battle R,112,0.0393
433,221765,STEEP,112,0.0393
434,10008034,Throne and Liberty,112,0.0393
435,200959,Destiny,111,0.0389
436,212864,Need for Speed™,111,0.0389
437,10018063,Avatar Island,110,0.0386
438,10007961,High On Life,110,0.0386
439,231308,INAZUMA ELEVEN: Victory Road,110,0.0386
440,235234,Trailmakers,110,0.0386
441,10010001,Palia,109,0.0382
442,10012483,Abiotic Factor,108,0.0379
443,204236,Street Fighter V,108,0.0379
444,10010939,Wizard101,108,0.0379
445,10000309,Diablo® II: Resurrected™,107,0.0375
446,10009984,DOOM: The Dark Ages,107,0.0375
447,10000039,Untitled Goose Game,107,0.0375
448,233119,Castle Crashers Remastered,105,0.0368
449,10008826,Enotria: The Last Song,105,0.0368
450,234277,Five Nights at Freddy's VR: Help Wanted,105,0.0368
451,10005976,Gothic 1 Remake,105,0.0368
452,10005744,MLB® The Show™ 23,105,0.0368
453,10014010,Nioh 3,105,0.0368
454,10008447,Satisfactory,105,0.0368
455,215282,Borderlands: The Handsome Collection,104,0.0365
456,201957,Grand Theft Auto: San Andreas,103,0.0361
457,232176,Spyro™ Reignited Trilogy,102,0.0358
458,10001858,Crusader Kings III,101,0.0354
459,10017920,Gladio Mori,101,0.0354
460,10009025,Planet Zoo: Console Edition,101,0.0354
461,231856,Assassin's Creed® III Remastered,100,0.0351
462,221735,Molotov,99,0.0347
463,10010458,Vampire Survivors,99,0.0347
464,223059,Little Nightmares,98,0.0344
465,10003285,PGA TOUR 2K23,98,0.0344
466,10001609,Suicide Squad: Kill the Justice League,98,0.0344
467,10001789,EA SPORTS™ PGA TOUR™,97,0.034
468,231948,Fallout Shelter,97,0.034
469,10009499,FATAL FURY: City of the Wolves,97,0.034
470,10011751,UNDEFEATED,97,0.034
471,202819,MLB,96,0.0337
472,203064,Need for Speed™ Rivals,95,0.0333
473,212339,Assassin's Creed® Syndicate,94,0.033
474,10002038,Green Hell,94,0.033
475,10008248,Monster Jam™ Showdown,94,0.033
476,10009268,NHL® 25,94,0.033
477,10010242,SILENT HILL f,94,0.033
478,10002648,Hades,93,0.0326
479,234628,ONE PIECE: PIRATE WARRIORS 4,93,0.0326
480,10002630,The Binding of Isaac: Repentance,93,0.0326
481,202496,LEGO® Batman™ 3: Beyond Gotham,92,0.0323
482,10001967,Car Mechanic Simulator 2021,91,0.0319
483,10013315,Rooftops & Alleys: The Parkour Game,91,0.0319
484,10004116,Wo Long: Fallen Dynasty,91,0.0319
485,211297,SMITE,90,0.0316
486,221667,Batman,89,0.0312
487,10004842,Infinity Nikki,89,0.0312
488,10008568,Tomb Raider I-III Remastered Starring Lara Croft,89,0.0312
489,208810,KINGDOM HEARTS Ⅲ,88,0.0309
490,212152,Warface: Clutch,88,0.0309
491,224821,Cities: Skylines,87,0.0305
492,233383,Gotham Knights,87,0.0305
493,10005069,SAROS,87,0.0305
494,233594,Sid Meier's Civilization VI,87,0.0305
495,10000894,THE KING OF FIGHTERS XV,87,0.0305
496,227750,Ultimate Marvel vs. Capcom 3,87,0.0305
497,10005732,Cities: Skylines - Remastered,86,0.0302
498,231053,Dead Cells,86,0.0302
499,10008074,Disney Epic Mickey: Rebrushed,86,0.0302
500,233064,Back 4 Blood,85,0.0298
501,10007722,LEGO® Horizon Adventures™,85,0.0298
502,224832,EA SPORTS™ UFC® 3,84,0.0295
503,216395,Sniper Elite 4,84,0.0295
504,234422,Blasphemous,83,0.0291
505,200756,Call of Duty®: Advanced Warfare,83,0.0291
506,231769,Metro Exodus,83,0.0291
507,235168,Tony Hawk's™ Pro Skater™ 1 + 2,83,0.0291
508,229482,DARK SOULS™: REMASTERED,82,0.0288
509,215358,Gran Turismo™SPORT,82,0.0288
510,234665,Marvel's Guardians of the Galaxy,82,0.0288
511,10006288,Pacific Drive,82,0.0288
512,217712,Paladins,82,0.0288
513,10013838,Rugby League 26,82,0.0288
514,10004982,WRC Generations – The FIA WRC Official Game,82,0.0288
515,10004405,NARAKA: BLADEPOINT,81,0.0284
516,10002319,NOW,81,0.0284
517,216489,South Park™: The Fractured But Whole™,81,0.0284
518,234630,ASTRONEER,80,0.0281
519,202450,LEGO® Jurassic World™,80,0.0281
520,225700,Skull and Bones™,80,0.0281
521,10000393,Totally Reliable Delivery Service,80,0.0281
522,10000970,Media Player,79,0.0277
523,228783,LEGO® MARVEL Super Heroes 2,78,0.0274
524,234460,NBA 2K20,78,0.0274
525,10007566,PlateUp!,78,0.0274
526,10002042,Saints Row,78,0.0274
527,10008245,The Casting of Frank Stone™,78,0.0274
528,202209,Just Cause 3,77,0.027
529,10005321,Killing Floor 3,77,0.027
530,217424,TROVE,77,0.027
531,232437,DiRT Rally 2.0,76,0.0267
532,10004240,Session: Skate Sim,76,0.0267
533,233476,Slay the Spire,76,0.0267
534,10008698,Coral Island,75,0.0263
535,227121,Friday the 13th: The Game,75,0.0263
536,10008300,Holdfast: Nations At War,75,0.0263
537,10005765,HOT WHEELS UNLEASHED™ 2 - Turbocharged,75,0.0263
538,10004434,Starlit Kart Racing,75,0.0263
539,10008790,Expeditions: A MudRunner Game (PS4 & PS5),74,0.026
540,10013075,Monster Hunter Stories 3: Twisted Reflection,74,0.026
541,227227,Sonic Mania,74,0.026
542,10009366,A Quiet Place: The Road Ahead,73,0.0256
543,10013259,Dispatch,73,0.0256
544,10004425,Flintlock: The Siege of Dawn,73,0.0256
545,10005862,Jujutsu Kaisen Cursed Clash,73,0.0256
546,232583,Little Nightmares II,73,0.0256
547,10003168,Sid Meier's Civilization® VII,73,0.0256
548,204941,Tom Clancy's The Division™,73,0.0256
549,216187,Enter the Gungeon,72,0.0253
550,202416,Life Is Strange™,72,0.0253
551,235238,Yakuza: Like A Dragon,72,0.0253
552,204590,Four Kings Casino and Slots,71,0.0249
553,10018445,Bag Fight,70,0.0246
554,202138,inFAMOUS™ Second Son,70,0.0246
555,10011314,PowerWash Simulator 2,70,0.0246
556,221793,Tricky Towers,70,0.0246
557,10008379,BMX Streets,69,0.0242
558,231035,PAYDAY 2: CRIMEWAVE EDITION,69,0.0242
559,10010722,Poppy Playtime: Chapter 3,69,0.0242
560,10012036,Poppy Playtime: Chapter 4,69,0.0242
561,10008324,Rugby 25,69,0.0242
562,233449,Deep Rock Galactic,68,0.0239
563,231776,FIFA 19,68,0.0239
564,201597,FINAL FANTASY XV,68,0.0239
565,229788,L.A. Noire,68,0.0239
566,10003713,Little Nightmares III,68,0.0239
567,202765,Mad Max,68,0.0239
568,232708,Tetris® Effect: Connected,68,0.0239
569,10010012,SPLITGATE: Arena Reloaded,67,0.0235
570,10016582,Abyssus,66,0.0232
571,228902,ADN,66,0.0232
572,233200,Car Mechanic Simulator,66,0.0232
573,231819,Control,66,0.0232
574,10011861,Digimon Story Time Stranger,66,0.0232
575,232717,JUMP FORCE,66,0.0232
576,10012545,MARVEL Cosmic Invasion,66,0.0232
577,10005670,PAW Patrol World,66,0.0232
578,10003932,PAW Patrol: Grand Prix,66,0.0232
