rank,title_id,title,players,percentage
65,10004336,EA SPORTS™ FIFA 23,1475,0.4524
66,10007902,DRAGON BALL: Sparking! ZERO,1461,0.4481
67,10009612,Farming Simulator 25,1443,0.4426
68,10007588,Stumble Guys,1429,0.4383
69,221694,For Honor,1402,0.43
70,231761,Diablo® IV,1325,0.4064
71,10009213,Ready or Not,1316,0.4036
72,234659,Need for Speed™ Heat,1293,0.3966
73,10011830,F1® 25,1287,0.3947
74,205342,Warframe,1285,0.3941
75,10010481,NBA 2K25,1278,0.392
76,221852,Destiny 2,1276,0.3914
77,10004473,Resident Evil 4,1259,0.3862
78,232374,Dying Light 2,1204,0.3693
79,233072,Rust Console Edition,1200,0.3681
80,10005176,Monster Hunter Wilds,1197,0.3671
81,10002363,Crimson Desert,1173,0.3598
82,10009297,Undisputed,1166,0.3576
83,10013855,The Blood of Dawnwalker,1159,0.3555
84,10011027,Palworld,1152,0.3533
85,10003151,EA SPORTS™ College Football 25,1133,0.3475
86,10003923,Ghost of Yōtei,1133,0.3475
87,10006270,TEKKEN 8,1095,0.3359
88,10010971,Call of Duty®: Modern Warfare® II,1085,0.3328
89,10009763,Zenless Zone Zero,1076,0.33
90,232447,Hogwarts Legacy,1075,0.3297
91,221850,DayZ,1066,0.327
92,10008740,Asphalt Legends,1053,0.323
93,233030,EA SPORTS™ UFC® 4,1031,0.3162
94,10013987,Assassin's Creed Black Flag Resynced,1022,0.3135
95,10008286,ARK: Survival Ascended,980,0.3006
96,10002684,ASTRO BOT,927,0.2843
97,201697,Tom Clancy's Ghost Recon® Wildlands,912,0.2797
98,10002811,Among Us,903,0.277
99,228857,The Sims™ 4,891,0.2733
100,233407,Call of Duty®: Black Ops Cold War,889,0.2727
101,232860,PUBG: BATTLEGROUNDS,887,0.2721
102,10009326,EA SPORTS™ Madden NFL 25,876,0.2687
103,216600,No Man's Sky,871,0.2671
104,10002538,FIFA 22,869,0.2665
105,10015533,Resident Evil Requiem,865,0.2653
106,10006873,THE FINALS,861,0.2641
107,230955,The Elder Scrolls V: Skyrim Special Edition,846,0.2595
108,10000819,Borderlands 4,844,0.2589
109,227770,God of War,841,0.2579
110,10008972,PGA TOUR 2K25,828,0.254
111,229182,Call of Duty®: Modern Warfare®,822,0.2521
112,234689,It Takes Two  PS4™ & PS5™,817,0.2506
113,232248,Fallout 76,809,0.2481
114,205354,UNCHARTED: Legacy of Thieves Collection,804,0.2466
115,202943,Mortal Kombat X,803,0.2463
116,10005673,Phasmophobia,789,0.242
117,228868,theHunter: Call of the Wild™,778,0.2386
118,10017367,NHL® 27,771,0.2365
119,10000459,Riders Republic™,753,0.231
120,10012874,NTE: Neverness to Everness,748,0.2294
121,10011349,REMATCH,745,0.2285
122,227552,ザ クルー2,734,0.2251
123,10006560,007 First Light,725,0.2224
124,232300,Call of Duty®: Black Ops 4,705,0.2162
125,10006210,Kingdom Come: Deliverance II,703,0.2156
126,229601,Assassin's Creed® Odyssey,700,0.2147
127,10010877,ELDEN RING NIGHTREIGN,688,0.211
128,229438,STAR WARS™ Battlefront™ II,686,0.2104
129,10002694,The Last of Us™ Part I,684,0.2098
130,232391,Tom Clancy's The Division® 2,680,0.2086
131,227115,Call of Duty®: WWII,672,0.2061
132,10002357,MY HERO ULTRA RUMBLE,668,0.2049
133,10001369,Cuphead,661,0.2027
134,10010764,Wuthering Waves,653,0.2003
135,10012851,NHL® 26,642,0.1969
136,10008537,LEGO® Batman™: Legacy of the Dark Knight,641,0.1966
137,201511,Fallout 4,638,0.1957
138,10003330,"Warhammer 40,000: Space Marine 2",638,0.1957
139,10000161,CarX Drift Racing Online,631,0.1935
140,235179,Avatar: Frontiers of Pandora™,626,0.192
141,233112,Tom Clancy’s Ghost Recon® Breakpoint,621,0.1905
142,10007460,Baldur's Gate 3,612,0.1877
143,10010198,Arma Reforger,607,0.1862
144,10014058,Delta Force,605,0.1856
145,10001615,Street Fighter 6,600,0.184
146,10007638,DRAGONBALL GEKISHIN SQUADRA,599,0.1837
147,228638,The Last of Us™ Remastered,576,0.1767
148,10014397,Valheim,571,0.1751
149,212870,NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,569,0.1745
150,10000237,Assassin's Creed Valhalla,561,0.1721
151,10007144,Black Myth: Wukong,557,0.1708
152,217012,DRAGON BALL XENOVERSE 2,556,0.1705
153,10007904,Teardown,553,0.1696
154,10014425,Hell Let Loose: Vietnam,540,0.1656
155,229018,DAYS GONE,538,0.165
156,10017189,Big Walk,529,0.1623
157,200472,BATMAN™: ARKHAM KNIGHT,528,0.1619
158,10000248,HITMAN World of Assassination,524,0.1607
159,227649,Crash Bandicoot N. Sane Trilogy,521,0.1598
160,235235,Resident Evil Village,518,0.1589
161,10005275,Honkai: Star Rail,517,0.1586
162,221727,Horizon Zero Dawn™,516,0.1583
163,229500,RESIDENT EVIL 2,511,0.1567
164,10003386,Rise of the Ronin™,508,0.1558
165,10001269,Need for Speed™ Unbound,507,0.1555
166,204794,ウィッチャー３　ワイルドハント,502,0.154
167,10008019,MARVEL Tōkon: Fighting Souls,496,0.1521
168,201129,Dying Light,485,0.1488
169,10008884,Sea of Thieves,484,0.1484
170,227139,Human Fall Flat,481,0.1475
171,10014720,The Seven Deadly Sins: Origin,481,0.1475
172,10003552,Grand Theft Auto: San Andreas – The Definitive Edition,471,0.1445
173,223086,Need for Speed™ Payback,468,0.1435
174,10010058,Mortal Shell II,466,0.1429
175,10005318,The First Descendant,464,0.1423
176,10001771,Farming Simulator 22,458,0.1405
177,10009909,Assassin’s Creed Shadows,456,0.1399
178,233961,FAR CRY®6,455,0.1396
179,10016651,Grounded 2,453,0.1389
180,234568,FIFA 20,452,0.1386
181,232654,Hollow Knight,452,0.1386
182,10001988,The Outlast Trials,452,0.1386
183,10005529,SILENT HILL 2,451,0.1383
184,200520,Bloodborne™,447,0.1371
185,216759,WATCH_DOGS® 2,442,0.1356
186,10010684,WWE 2K25,433,0.1328
187,228720,Fishing Planet,430,0.1319
188,221732,Injustice 2,430,0.1319
189,224802,ARK: Survival Evolved,426,0.1307
190,10010992,Escape the Backrooms,421,0.1291
191,10000177,Sackboy: A Big Adventure,420,0.1288
192,217611,3on3 Freestyle,414,0.127
193,231769,Metro Exodus,413,0.1267
194,10000928,MX vs ATV Legends,413,0.1267
195,10001481,Yu-Gi-Oh! MASTER DUEL,411,0.1261
196,233410,Crash™ Team Racing Nitro-Fueled,408,0.1251
197,205080,Terraria – PlayStation®4 Edition,406,0.1245
198,227447,NARUTO TO BORUTO: SHINOBI STRIKER,404,0.1239
199,232796,World of Warships: Legends,398,0.1221
200,10019078,No More Room in Hell 2,393,0.1205
201,10008048,Grounded PS4® & PS5®,390,0.1196
202,221692,Far Cry® 5,387,0.1187
203,225697,KINGDOM HEARTS - HD 1.5+2.5 ReMIX -,384,0.1178
204,10010458,Vampire Survivors,383,0.1175
205,10000278,FIFA 21,380,0.1166
206,10005051,Hell is Us,380,0.1166
207,10000349,eFootball PES 2021 SEASON UPDATE,367,0.1126
208,10003999,FINAL FANTASY VII REBIRTH,366,0.1123
209,10013884,Halo: Campaign Evolved,365,0.112
210,10006239,Madden NFL 24,362,0.111
211,10011213,MLB® The Show™ 25,359,0.1101
212,10000950,Path Of Titans,358,0.1098
213,10011142,Where Winds Meet (F2P),358,0.1098
214,10011588,My First Gran Turismo,354,0.1086
215,10002100,FINAL FANTASY XVI,353,0.1083
216,228726,DRAGON BALL FighterZ,348,0.1067
217,203902,Rayman Legends,348,0.1067
218,10008755,SONIC X SHADOW GENERATIONS,347,0.1064
219,231416,The Forest,347,0.1064
220,10002651,Disney Speedstorm,346,0.1061
221,227137,FIFA 18,345,0.1058
222,227229,Stardew Valley,345,0.1058
223,10000899,Overcooked! All You Can Eat,343,0.1052
224,228618,God of War® III Remastered,342,0.1049
225,10003123,Goat Simulator 3,336,0.1031
226,10011463,Microsoft Flight Simulator 2024,336,0.1031
227,221824,Battlefield™ 1,335,0.1027
228,10011468,Dying Light: The Beast,334,0.1024
229,205353,Uncharted™: The Nathan Drake Collection,334,0.1024
230,234902,Assetto Corsa Competizione,331,0.1015
231,234959,SnowRunner,331,0.1015
232,221672,Call of Duty®: Infinite Warfare,328,0.1006
233,10003464,Maximum Football,328,0.1006
234,202493,LEGO® Marvel™ Super Heroes,327,0.1003
235,10008651,MLB® The Show™ 24,324,0.0994
236,203427,Plants vs Zombies GW2,324,0.0994
237,10004865,Assassin's Creed® Mirage,323,0.0991
238,10005449,Split Fiction,322,0.0988
239,204584,The Binding of Isaac: Rebirth,322,0.0988
240,10003362,Chained Echoes,319,0.0978
241,231776,FIFA 19,319,0.0978
242,201579,FINAL FANTASY XIV Online,319,0.0978
243,10004744,NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS,319,0.0978
244,10014519,Football Manager 26 Console,318,0.0975
245,232043,Stick Fight: The Game,318,0.0975
246,10009075,METAL GEAR SOLID: MASTER COLLECTION Vol.2,317,0.0972
247,216064,Batman: Return to Arkham,314,0.0963
248,233235,DRAGON BALL Z: KAKAROT,311,0.0954
249,220037,RESIDENT EVIL 7 biohazard,311,0.0954
250,10017860,Wo Long 2: Wings of Ember,311,0.0954
251,10009245,SMITE 2,310,0.0951
252,234762,Chivalry 2,309,0.0948
253,10007978,WWE 2K24,308,0.0945
254,231228,Descenders,302,0.0926
255,10002474,Enlisted,302,0.0926
256,222022,TEKKEN™7,300,0.092
257,10004708,TopSpin 2K25,299,0.0917
258,10000264,Crash Bandicoot™ 4: It’s About Time,297,0.0911
259,10017920,Gladio Mori,294,0.0902
260,227147,Insurgency: Sandstorm [PS4 & PS5],291,0.0893
261,10008585,NEW MONOPOLY®,290,0.0889
262,10009205,Arknights: Endfield,289,0.0886
263,10012768,GOALS,287,0.088
264,10008503,Clair Obscur: Expedition 33,286,0.0877
265,201190,DARK SOULS™ III,284,0.0871
266,10009029,STAR WARS Zero Company™,280,0.0859
267,222727,Detroit: Become Human™,278,0.0853
268,231096,Hello Neighbor,277,0.085
269,227326,Battlefield™ V,271,0.0831
270,10005114,STAR WARS Jedi: Survivor™,271,0.0831
271,10003763,Predecessor,270,0.0828
272,10000669,Ratchet & Clank: Rift Apart,269,0.0825
273,10003910,Test Drive Unlimited Solar Crown,267,0.0819
274,10010334,Balatro,265,0.0813
275,227061,A Way Out,264,0.081
276,222066,Assassin's Creed® Origins,262,0.0804
277,232898,Sekiro™: Shadows Die Twice,258,0.0791
278,212581,World of Tanks Modern Armor,258,0.0791
279,10005908,Hollow Knight: Silksong,256,0.0785
280,10005844,Dragon's Dogma 2,254,0.0779
281,10000886,Horizon Forbidden West,252,0.0773
282,10008874,F1® 24,251,0.077
283,217373,UNO®,249,0.0764
284,10005323,Star Wars Outlaws,248,0.0761
285,10001917,CarX Street,246,0.0755
286,202494,LEGO® MARVEL's Avengers,245,0.0751
287,10006008,F1® 23,244,0.0748
288,232115,Resident Evil 5,241,0.0739
289,204861,The Elder Scrolls Online,239,0.0733
290,233202,Maneater,237,0.0727
291,10003641,Totally Accurate Battle Simulator,237,0.0727
292,10001996,Hell Let Loose,233,0.0715
293,10007788,NBA 2K24,232,0.0712
294,10016190,BALL x PIT,231,0.0709
295,228785,Monster Hunter: World,231,0.0709
296,232116,Resident Evil 6,231,0.0709
297,215358,Gran Turismo™SPORT,228,0.0699
298,216695,Middle-earth™: Shadow of War™,228,0.0699
299,201407,FIFA 17,227,0.0696
300,228744,FINAL FANTASY VII REMAKE,227,0.0696
301,10000663,POLICE SIMULATOR: PATROL OFFICERS,227,0.0696
302,10001973,Sifu,226,0.0693
303,10010892,Date Everything!,224,0.0687
304,205264,WATCH_DOGS™,224,0.0687
305,10008451,7 Days to Die - Console Edition,223,0.0684
306,10008649,Mafia: Trilogy,223,0.0684
307,10013857,NINJA GAIDEN: Ragebound,220,0.0675
308,10002719,The Texas Chain Saw Massacre,218,0.0669
309,227410,Kingdom Come: Deliverance,217,0.0666
310,10010602,Path of Exile 2,217,0.0666
311,201061,Dead Island 2,216,0.0663
312,10006164,Red Dead Redemption,216,0.0663
313,227478,Borderlands 3,215,0.0659
314,233069,RESIDENT EVIL 3,214,0.0656
315,231363,MOBILE SUIT GUNDAM BATTLE OPERATION 2,213,0.0653
316,200995,DC Universe Online,212,0.065
317,10006052,Lies of P,211,0.0647
318,10006070,Bluey: The Videogame,209,0.0641
319,10008409,Firefighting Simulator: Ignite,209,0.0641
320,234665,Marvel's Guardians of the Galaxy,209,0.0641
321,232114,resident evil 4 (2005),208,0.0638
322,10001758,Trackmania®,207,0.0635
323,221941,Call of Duty®: Modern Warfare® Remastered,206,0.0632
324,10002075,PRAGMATA,204,0.0626
325,215282,Borderlands: The Handsome Collection,203,0.0623
326,10002771,Persona 5 Royal,203,0.0623
327,10012067,Jurassic World Evolution 3,202,0.062
328,233621,Mount & Blade II: Bannerlord,202,0.062
329,10000974,THE PLAYROOM,201,0.0616
330,221661,ACE COMBAT™ 7: SKIES UNKNOWN,200,0.0613
331,233495,DELTARUNE,199,0.061
332,10003551,Grand Theft Auto: Vice City – The Definitive Edition,199,0.061
333,232847,LEGO® Star Wars™: The Skywalker Saga,199,0.061
334,10010263,"Warhammer 40,000: Darktide",199,0.061
335,10002466,Disney Dreamlight Valley,196,0.0601
336,10000378,Minecraft Dungeons,193,0.0592
337,228887,Undertale,192,0.0589
338,225519,Assassin's Creed The Ezio Collection,191,0.0586
339,234363,Sniper Elite 5,190,0.0583
340,10005570,Sonic Racing: CrossWorlds,190,0.0583
341,10019857,Classic_MEGAMAN X COMMAND MISSION [PS2 emulation],189,0.058
342,209904,Prominence Poker,189,0.058
343,10001538,DEATH STRANDING 2: ON THE BEACH,188,0.0577
344,10003654,PowerWash Simulator,187,0.0574
345,10006452,Pool Blitz,185,0.0567
346,200449,Battlefield 4™,184,0.0564
347,10001555,Persona 3 Reload,184,0.0564
348,230658,World War Z: Aftermath,184,0.0564
349,201634,Far Cry® Primal,183,0.0561
350,233374,eFootball PES 2020,180,0.0552
351,10014010,Nioh 3,179,0.0549
352,10013838,Rugby League 26,178,0.0546
353,205174,Fandango at Home,177,0.0543
354,10000781,Need for Speed™ Hot Pursuit Remastered,177,0.0543
355,234585,DEATH STRANDING™,176,0.054
356,201624,Far Cry® 4,176,0.054
357,227252,Wreckfest,176,0.054
358,10001137,Five Nights at Freddy's: Security Breach,174,0.0534
359,200088,Assassin's Creed® Unity,173,0.0531
360,224832,EA SPORTS™ UFC® 3,173,0.0531
361,10009028,Poppy Playtime: Chapter 1,173,0.0531
362,235302,Mafia: Definitive Edition,172,0.0528
363,229261,Rec Room,172,0.0528
364,200089,Assassin's Creed® IV Black Flag,171,0.0524
365,10002577,Jurassic World Evolution 2,171,0.0524
366,235061,Golf With Your Friends,170,0.0521
367,212864,Need for Speed™,170,0.0521
368,10006891,Stellar Blade™,170,0.0521
369,234386,Risk of Rain 2,169,0.0518
370,232345,STAR WARS Jedi: Fallen Order™,169,0.0518
371,221813,Titanfall™ 2,166,0.0509
372,10000368,Demon's Souls,164,0.0503
373,227315,Devil May Cry 5 Series,164,0.0503
374,10004836,NBA 2K23,164,0.0503
375,232120,Resident Evil Revelations 2,164,0.0503
376,10018405,iRacing® Studios NASCAR 26,163,0.05
377,208810,KINGDOM HEARTS Ⅲ,163,0.05
378,232581,Watch Dogs: Legion,160,0.0491
379,10002065,Alan Wake 2,159,0.0488
380,10002958,Dead Space,158,0.0485
381,234014,HUNT: SHOWDOWN 1896,158,0.0485
382,235234,Trailmakers,158,0.0485
383,10008091,Nickelodeon All-Star Brawl 2,157,0.0482
384,10009203,Slitterhead,157,0.0482
385,10007134,Mafia: The Old Country,156,0.0478
386,10003285,PGA TOUR 2K23,156,0.0478
387,10001114,Stray,156,0.0478
388,10000758,Battlefield™ 2042,154,0.0472
389,10008540,Demon Slayer -Kimetsu no Yaiba- The Hinokami Chronicles 2,154,0.0472
390,229482,DARK SOULS™: REMASTERED,153,0.0469
391,212740,Tomb Raider: Definitive Edition,152,0.0466
392,10020059,Buffet Boss,150,0.046
393,10015961,FINAL FANTASY RESONANCE,150,0.046
394,10004258,EA SPORTS™ WRC,149,0.0457
395,10008864,Marathon,149,0.0457
396,231844,Shadow of the Tomb Raider,149,0.0457
397,200759,Call of Duty® Ghosts,148,0.0454
398,221750,Rise of the Tomb Raider,148,0.0454
399,234566,The Walking Dead: The Telltale Definitive Series,148,0.0454
400,232176,Spyro™ Reignited Trilogy,147,0.0451
401,232883,Subnautica,147,0.0451
402,10014084,S.T.A.L.K.E.R. 2: Heart of Chornobyl,146,0.0448
403,10012871,FragPunk,145,0.0445
404,10007263,PAYDAY 3,145,0.0445
405,234658,Plants vs. Zombies: Battle for Neighborville™,144,0.0442
406,234770,Mafia II: Definitive Edition,143,0.0439
407,10006500,NHL® 24,142,0.0436
408,216489,South Park™: The Fractured But Whole™,142,0.0436
409,221765,STEEP,141,0.0432
410,229433,Call of Duty®: Modern Warfare® 2 Campaign Remastered,140,0.0429
411,10000438,Construction Simulator,140,0.0429
412,231944,LEGO® DC Super-Villains,139,0.0426
413,231819,Control,137,0.042
414,10014332,NASCAR 25,137,0.042
415,232589,Vigor,137,0.042
416,232624,DOOM Eternal,133,0.0408
417,228783,LEGO® MARVEL Super Heroes 2,133,0.0408
418,10010999,REANIMAL,133,0.0408
419,10011934,Starfield,133,0.0408
420,10010248,The Elder Scrolls IV: Oblivion Remastered,133,0.0408
421,202496,LEGO® Batman™ 3: Beyond Gotham,132,0.0405
422,202819,MLB,132,0.0405
423,231121,Overcooked 2,132,0.0405
424,10002848,Lords of the Fallen,131,0.0402
425,233251,Bus Simulator 21 Next Stop,129,0.0396
426,231840,HITMAN™ 2,128,0.0393
427,10010023,Party Animals,128,0.0393
428,235037,Rogue Company,127,0.039
429,10014695,Aliens: Fireteam Elite 2,126,0.0386
430,203064,Need for Speed™ Rivals,126,0.0386
431,10008971,Off The Grid - Early Access,126,0.0386
432,204236,Street Fighter V,126,0.0386
433,231486,Far Cry® 3 Classic Edition,125,0.0383
434,234529,Persona 5 Royal,125,0.0383
435,221722,METAL GEAR SOLID V: THE DEFINITIVE EXPERIENCE,124,0.038
436,10002630,The Binding of Isaac: Repentance,124,0.038
437,10009198,Mighty Morphin Power Rangers: Rita's Rewind,121,0.0371
438,10007897,Until Dawn™,121,0.0371
439,226237,DARK SOULS™ II: Scholar of the First Sin,120,0.0368
440,10009610,Planet Coaster 2,120,0.0368
441,10005853,WUCHANG: Fallen Feathers,120,0.0368
442,10002097,Bleach: Brave Souls Anime Game,118,0.0362
443,10001899,Dune: Awakening,118,0.0362
444,10004116,Wo Long: Fallen Dynasty,118,0.0362
445,10001234,Call of Duty®: Vanguard,117,0.0359
446,10007312,Deceit 2,117,0.0359
447,235168,Tony Hawk's™ Pro Skater™ 1 + 2,117,0.0359
448,224821,Cities: Skylines,115,0.0353
449,10013259,Dispatch,114,0.035
450,202138,inFAMOUS™ Second Son,114,0.035
451,202450,LEGO® Jurassic World™,114,0.035
452,232437,DiRT Rally 2.0,113,0.0347
453,202806,Metro Redux,113,0.0347
454,232519,Stranded Deep,113,0.0347
455,10000988,My Videos,112,0.0344
456,225857,SHADOW OF THE COLOSSUS™,112,0.0344
457,216395,Sniper Elite 4,112,0.0344
458,10014968,Content Warning,111,0.034
459,10005670,PAW Patrol World,111,0.034
460,227750,Ultimate Marvel vs. Capcom 3,111,0.034
461,10001789,EA SPORTS™ PGA TOUR™,110,0.0337
462,227121,Friday the 13th: The Game,110,0.0337
463,234460,NBA 2K20,110,0.0337
464,10005732,Cities: Skylines - Remastered,109,0.0334
465,10001858,Crusader Kings III,109,0.0334
466,10019972,Dumb Ways to Build,109,0.0334
467,10003550,Grand Theft Auto III – The Definitive Edition,109,0.0334
468,10001710,BLEACH Rebirth of Souls,108,0.0331
469,227578,PRO EVOLUTION SOCCER 2018,108,0.0331
470,10015126,Piece Out: Avatarland,107,0.0328
471,205920,Assetto Corsa,106,0.0325
472,234628,ONE PIECE: PIRATE WARRIORS 4,106,0.0325
473,10003168,Sid Meier's Civilization® VII,106,0.0325
474,10018739,TCG Card Shop Simulator,106,0.0325
475,227108,Crossout,105,0.0322
476,216187,Enter the Gungeon,105,0.0322
477,10005250,Monster Hunter Rise,105,0.0322
478,10009660,Two Point Museum,105,0.0322
479,201957,Grand Theft Auto: San Andreas,104,0.0319
480,233219,CAPTAIN TSUBASA: RISE OF NEW CHAMPIONS,103,0.0316
481,233594,Sid Meier's Civilization VI,103,0.0316
482,212339,Assassin's Creed® Syndicate,102,0.0313
483,10000309,Diablo® II: Resurrected™,102,0.0313
484,201406,FIFA 16,102,0.0313
485,231308,INAZUMA ELEVEN: Victory Road,102,0.0313
486,10009803,Slime Rancher 2,102,0.0313
487,10007196,Dungeons Of Hinterberg,101,0.031
488,201101,DOOM,100,0.0307
489,10008829,Gears of War: Reloaded,100,0.0307
490,10010939,Wizard101,99,0.0304
491,233032,Black Desert,98,0.0301
492,232717,JUMP FORCE,98,0.0301
493,10005841,2XKO,97,0.0298
494,233200,Car Mechanic Simulator,97,0.0298
495,233119,Castle Crashers Remastered,97,0.0298
496,10007669,Gorilla Tag,97,0.0298
497,229066,Granblue Fantasy: Relink,97,0.0298
498,202209,Just Cause 3,97,0.0298
499,10003900,Madden NFL 23 PS5™,97,0.0298
500,234481,Saints Row®: The Third™ Remastered,97,0.0298
501,10004982,WRC Generations – The FIA WRC Official Game,97,0.0298
502,233064,Back 4 Blood,96,0.0294
503,10001302,JoJo's Bizarre Adventure: All-Star Battle R,96,0.0294
504,10008034,Throne and Liberty,96,0.0294
505,200477,Bully,95,0.0291
506,10009984,DOOM: The Dark Ages,95,0.0291
507,10007566,PlateUp!,95,0.0291
508,232068,PRO EVOLUTION SOCCER 2019,95,0.0291
509,10000176,Returnal,95,0.0291
510,225700,Skull and Bones™,95,0.0291
511,10001852,WOW,95,0.0291
512,10005744,MLB® The Show™ 23,94,0.0288
513,211297,SMITE,94,0.0288
514,10011105,The Exit 8,94,0.0288
515,223059,Little Nightmares,93,0.0285
516,214653,Ratchet & Clank™,93,0.0285
517,204275,Sleeping Dogs,93,0.0285
518,227227,Sonic Mania,93,0.0285
519,231650,Unravel TWO,93,0.0285
520,200914,Diablo III: Eternal Collection,92,0.0282
521,10008248,Monster Jam™ Showdown,92,0.0282
522,10005369,SIGNALIS,92,0.0282
523,10001967,Car Mechanic Simulator 2021,91,0.0279
524,223683,LEGO®  Harry Potter™ Collection,91,0.0279
525,10007293,METAL GEAR SOLID Δ: SNAKE EATER,91,0.0279
526,10009025,Planet Zoo: Console Edition,91,0.0279
527,231053,Dead Cells,89,0.0273
528,220518,FIFA 15,89,0.0273
529,233383,Gotham Knights,89,0.0273
530,10002042,Saints Row,89,0.0273
531,10005069,SAROS,89,0.0273
532,10001815,ARMORED CORE™ VI FIRES OF RUBICON™,88,0.027
533,10004842,Infinity Nikki,88,0.027
534,10018882,Poppy Playtime: Chapter 5,88,0.027
535,10018449,Hades II,87,0.0267
536,10001894,Madden NFL 22 MVP Edition,87,0.0267
537,233476,Slay the Spire,87,0.0267
538,10005267,WWE 2K23,87,0.0267
539,200959,Destiny,86,0.0264
540,229133,Just Cause 4,86,0.0264
541,224875,LEGO® CITY UNDERCOVER,86,0.0264
542,10013260,Crimson Moon,85,0.0261
543,10008074,Disney Epic Mickey: Rebrushed,85,0.0261
544,231948,Fallout Shelter,85,0.0261
545,204162,South Park™: The Stick of Truth™,85,0.0261
546,10016388,Active Matter,84,0.0258
547,10009602,Raft,84,0.0258
548,10017650,Trails in the Sky 2nd Chapter,84,0.0258
549,200756,Call of Duty®: Advanced Warfare,83,0.0255
550,232009,Devil May Cry HD Collection,83,0.0255
551,10003713,Little Nightmares III,83,0.0255
552,10007607,METAL GEAR SOLID: MASTER COLLECTION Vol. 1,83,0.0255
553,10009268,NHL® 25,83,0.0255
554,231035,PAYDAY 2: CRIMEWAVE EDITION,83,0.0255
555,10017123,ScootX,83,0.0255
556,10000894,THE KING OF FIGHTERS XV,83,0.0255
557,10015041,Backrooms: Escape Together,82,0.0252
558,10011861,Digimon Story Time Stranger,82,0.0252
559,217712,Paladins,82,0.0252
560,231800,DEAD OR ALIVE 6,81,0.0248
561,202860,METAL GEAR SOLID V: THE PHANTOM PAIN,81,0.0248
562,10008324,Rugby 25,81,0.0248
563,10001609,Suicide Squad: Kill the Justice League,81,0.0248
564,231856,Assassin's Creed® III Remastered,80,0.0245
565,10000606,Mass Effect™ Legendary Edition,80,0.0245
566,231261,Conan Exiles,79,0.0242
567,232910,Far Cry® New Dawn,79,0.0242
